x,y,z
-0.24619272351265,-0.0503476820886135,0.811868965625763
-0.229948356747627,0.0661457851529121,0.973775327205658
-0.213023975491524,0.117825202643871,0.895158588886261
-0.194080799818039,0.160018488764763,0.763501167297363
-0.175306871533394,0.20232529938221,0.621015667915344
-0.156469330191612,0.244807466864586,0.467605262994766
-0.137624472379684,0.28722670674324,0.303243786096573
-0.118785388767719,0.329636245965958,0.128010243177414
-0.108424253761768,0.353147059679031,0.0332179479300976
-0.106832236051559,0.350602209568024,0.141695231199265
-0.104673162102699,0.348330438137054,0.245215833187103
-0.102496840059757,0.346109002828598,0.338116049766541
-0.100422218441963,0.343775987625122,0.418983042240143
-0.098310612142086,0.341468036174774,0.490034282207489
-0.0961837843060493,0.339193224906921,0.550167202949524
-0.0940630733966827,0.336905926465988,0.59938508272171
-0.0919437259435654,0.334619462490082,0.637678027153015
-0.089822955429554,0.332333654165268,0.665053486824036
-0.0877030417323112,0.330050468444824,0.68151193857193
-0.0855836570262909,0.32776728272438,0.687054216861725
-0.0834645926952362,0.325483947992325,0.681680798530579
-0.0813465639948845,0.323200762271881,0.66539454460144
-0.0792293846607208,0.320916593074799,0.638196587562561
-0.0771397054195404,0.318659961223602,0.600634694099426
-0.0750244706869125,0.316374480724335,0.551759421825409
-0.0729099214076996,0.314087510108948,0.491978883743286
-0.0707962438464165,0.311800450086594,0.421295195817947
-0.0686826631426811,0.309512972831726,0.339710742235184
-0.0665692687034607,0.307225406169891,0.247226640582085
-0.0644556507468224,0.304938465356827,0.143845841288567
-0.0616641715168953,0.303979128599167,0.0380221530795097
-0.048811461776495,0.316314548254013,0.0722658112645149
-0.0351781249046326,0.329094707965851,0.142258942127228
-0.0215945709496737,0.341882795095444,0.200936570763588
-0.00818962324410677,0.354542434215546,0.248245447874069
0.00542282080277801,0.367364495992661,0.28532937169075
0.019010666757822,0.380169659852982,0.311474740505219
0.0325949937105179,0.392977952957153,0.326707124710083
0.0461817272007465,0.405784636735916,0.331021696329117
0.0597647130489349,0.418590217828751,0.32442244887352
0.0733448639512062,0.431392669677734,0.306911587715149
0.0867554172873497,0.44265353679657,0.278927832841873
0.0986045375466347,0.437894016504288,0.24469967186451
0.10997997969389,0.427785158157349,0.201145201921463
0.12135623395443,0.417678028345108,0.146685972809792
0.132589548826218,0.407702952623367,0.0822034999728203
0.146822273731232,0.40314382314682,0.0397206731140614
0.162877157330513,0.403943806886673,0.0822945535182953
0.178811624646187,0.404020518064499,0.121445387601852
0.194820031523705,0.404121279716492,0.149769529700279
0.210808515548706,0.40423247218132,0.16715843975544
0.226779013872147,0.404333710670471,0.173632130026817
0.242759332060814,0.404437661170959,0.169191852211952
0.258735954761505,0.404543995857239,0.153839439153671
0.274710685014725,0.404649823904037,0.127576440572739
0.290684342384338,0.404755413532257,0.0904045030474663
0.306963741779327,0.405042946338654,0.0477578677237034
0.325568675994873,0.404981732368469,0.0614493489265442
0.343336284160614,0.405218869447708,0.0884178578853607
0.361086249351501,0.405457139015198,0.104464441537857
0.378839820623398,0.405715078115463,0.109590590000153
0.396593600511551,0.405965924263,0.10380832105875
0.414341688156128,0.406215518712997,0.087114006280899
0.432104915380478,0.406447440385818,0.059645626693964
0.44539487361908,0.4060238301754,0.0576692409813404
0.433079183101654,0.405255079269409,0.0715982988476753
0.41595458984375,0.404219716787338,0.0735318139195442
0.398884743452072,0.403200089931488,0.0645513162016869
0.384610861539841,0.402308285236359,0.0535304993391037
0.379375398159027,0.401821494102478,0.0619259960949421
0.37623342871666,0.401451230049133,0.0663911104202271
0.373129338026047,0.401088982820511,0.0600993074476719
0.371101856231689,0.401141196489334,0.0561649203300476
0.369643121957779,0.401026099920273,0.0621889233589172
0.368242651224136,0.400748461484909,0.0609860196709633
0.366619467735291,0.400664150714874,0.0576633773744106
0.365404456853867,0.400379151105881,0.0609665885567665
0.364102065563202,0.400185108184814,0.0602086931467056
0.362931877374649,0.399937093257904,0.0591233372688293
0.361766159534454,0.399628877639771,0.0603551231324673
0.360548824071884,0.39931657910347,0.0598396100103855
0.359251350164413,0.398933827877045,0.0598162449896336
0.357886105775833,0.398467093706131,0.0599651336669922
0.35646253824234,0.397887229919434,0.0597217008471489
0.354901403188705,0.397183269262314,0.0596196092665195
0.353181213140488,0.396377772092819,0.0594690479338169
0.35134345293045,0.395474493503571,0.0591800585389137
0.349458396434784,0.394431591033936,0.0590420924127102
0.347759217023849,0.393273115158081,0.0591920763254166
0.346361339092255,0.392118811607361,0.0594118684530258
0.345277190208435,0.391116142272949,0.0595764666795731
0.344486773014069,0.390272468328476,0.0597546808421612
0.343959808349609,0.389630198478699,0.059788666665554
0.343706220388412,0.389175057411194,0.0599295608699322
0.343672454357147,0.38890540599823,0.0599464140832424
0.343858182430267,0.3888139128685,0.059876948595047
0.344198375940323,0.388909727334976,0.0598207861185074
0.344787925481796,0.389183521270752,0.0597296580672264
0.345648020505905,0.389642268419266,0.0597458854317665
0.346720039844513,0.390326470136642,0.0594734251499176
0.348041534423828,0.391221970319748,0.0592043064534664
0.349546372890472,0.392276674509048,0.0590276792645454
0.35111603140831,0.39345321059227,0.0589788220822811
0.352549314498901,0.394566297531128,0.0592254474759102
0.353794097900391,0.395538210868835,0.0594840385019779
0.354848384857178,0.396391540765762,0.0595637895166874
0.355719357728958,0.397113800048828,0.0596470944583416
0.356436163187027,0.397711098194122,0.05977463722229
0.357014656066895,0.398178726434708,0.0597459934651852
0.35749351978302,0.398548513650894,0.0598275475203991
0.357886731624603,0.398774147033691,0.0599303618073463
0.358220517635345,0.398871868848801,0.0598715618252754
0.358515530824661,0.398811429738998,0.059927724301815
0.358783721923828,0.398611545562744,0.0597978867590427
0.358950734138489,0.398364156484604,0.0597740821540356
0.3590107858181,0.398051381111145,0.0599166974425316
0.358979880809784,0.397668212652206,0.0598068051040173
0.358851969242096,0.39719295501709,0.0598171539604664
0.3586405813694,0.396624267101288,0.0598392337560654
0.358349233865738,0.395990401506424,0.0596946552395821
0.357949048280716,0.395260393619537,0.0596025139093399
