Date,sceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2024-03-24,SoftSphere_Ela8_Var52,0.8,52,-0.19779880265532226,0.1735055068905158,0.19049061927694858,223.67365190938568,264.05685659716556,341.8999000330065,-9.827300484320764,7.137328921019314,6.580433476890914
