Date,sceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2024-03-22,SoftSphere_Ela6_Var4,0.6,4,-0.059578921589891476,-0.3297209359706354,0.36799084276660277,73.35661561358123,213.75642782526978,76.70053691507475,6.767704276409255,1.1401133186542989,0.8041069390605458
