Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela6_Var14,0.6,14,0.259588430782,0.276332831376,0.548124552037,53.2785724569,265.756125859,196.103803121,-0.0675950407023,5.14787291744,-3.97262474204
