Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela1_Var46,0.1,46,-0.234143399708,0.139532847535,0.478375559153,257.933802326,294.752699603,249.437362524,5.23729017655,-0.749592644718,-1.364393111
