Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-03,Cube_Ela0_Var74,0.0,74,0.0683094141474,-0.369291185117,0.201558486346,228.721410313,193.951054325,116.469375083,-6.87500729473,-1.98015278688,3.27075385484
