particle,elasticity,weight,frame,x,y,z
1,0.36806,19.24345,1,-0.12218,-0.32899,0.45065
1,0.36806,19.24345,2,-0.04947,-0.41641,0.64043
1,0.36806,19.24345,3,0.00534,-0.37182,0.78655
1,0.36806,19.24345,4,0.05973,-0.32757,0.91753
1,0.36806,19.24345,5,0.10406,-0.28031,0.92531
2,0.79587,18.97815,1,-0.12218,-0.32899,0.45065
2,0.79587,18.97815,2,-0.05432,-0.38748,0.63493
2,0.79587,18.97815,3,-0.00817,-0.29117,0.77118
2,0.79587,18.97815,4,0.0376,-0.19565,0.8923
2,0.79587,18.97815,5,0.07549,-0.10656,0.92492
3,0.0022,18.24674,1,-0.12218,-0.32899,0.45065
3,0.0022,18.24674,2,-0.04551,-0.44106,0.64523
3,0.0022,18.24674,3,0.01407,-0.42152,0.79578
3,0.0022,18.24674,4,0.0731,-0.40118,0.93093
3,0.0022,18.24674,5,0.14043,-0.39332,0.93108
4,0.28698,18.99677,1,-0.12218,-0.32899,0.45065
4,0.28698,18.99677,2,-0.04858,-0.42188,0.64149
4,0.28698,18.99677,3,0.00783,-0.38708,0.7895
4,0.28698,18.99677,4,0.06381,-0.35254,0.92235
4,0.28698,18.99677,5,0.10509,-0.30971,0.91388
5,0.11981,18.4533,1,-0.12218,-0.32899,0.45065
5,0.11981,18.4533,2,-0.04677,-0.43315,0.64368
5,0.11981,18.4533,3,0.01201,-0.41224,0.79431
5,0.11981,18.4533,4,0.07008,-0.38971,0.92939
5,0.11981,18.4533,5,0.13259,-0.38474,0.92346
6,0.89549,18.53685,1,-0.12218,-0.32899,0.45065
6,0.89549,18.53685,2,-0.05547,-0.38073,0.63367
6,0.89549,18.53685,3,-0.01139,-0.27237,0.76764
6,0.89549,18.53685,4,0.03231,-0.16491,0.88648
6,0.89549,18.53685,5,0.06998,-0.06497,0.92163
7,0.15243,18.54573,1,-0.12218,-0.32899,0.45065
7,0.15243,18.54573,2,-0.04712,-0.43095,0.64325
7,0.15243,18.54573,3,0.01135,-0.40848,0.79361
7,0.15243,18.54573,4,0.0691,-0.38424,0.92839
7,0.15243,18.54573,5,0.12947,-0.36754,0.9184
8,0.57909,19.44255,1,-0.12218,-0.32899,0.45065
8,0.57909,19.44255,2,-0.05184,-0.40215,0.6377
8,0.57909,19.44255,3,-0.00125,-0.33206,0.77894
8,0.57909,19.44255,4,0.04894,-0.26253,0.90505
8,0.57909,19.44255,5,0.08839,-0.19485,0.92236
9,0.41245,19.33855,1,-0.12218,-0.32899,0.45065
9,0.41245,19.33855,2,-0.04997,-0.41341,0.63985
9,0.41245,19.33855,3,0.00396,-0.36346,0.78495
9,0.41245,19.33855,4,0.05748,-0.3139,0.9149
9,0.41245,19.33855,5,0.10064,-0.26208,0.92236
10,0.36107,19.22589,1,-0.12218,-0.32899,0.45065
10,0.36107,19.22589,2,-0.0494,-0.41688,0.64052
10,0.36107,19.22589,3,0.00555,-0.37314,0.78681
10,0.36107,19.22589,4,0.06009,-0.32973,0.91795
10,0.36107,19.22589,5,0.1046,-0.28318,0.92578
11,0.09533,18.49964,1,-0.12218,-0.32899,0.45065
11,0.09533,18.49964,2,-0.0465,-0.4348,0.644
11,0.09533,18.49964,3,0.01225,-0.41263,0.79427
11,0.09533,18.49964,4,0.0701,-0.38695,0.92858
11,0.09533,18.49964,5,0.13144,-0.36054,0.92548
12,0.25928,18.89089,1,-0.12218,-0.32899,0.45065
12,0.25928,18.89089,2,-0.04828,-0.42375,0.64185
12,0.25928,18.89089,3,0.00867,-0.39229,0.7905
12,0.25928,18.89089,4,0.0652,-0.36107,0.924
12,0.25928,18.89089,5,0.1072,-0.32097,0.9158
13,0.73581,19.17482,1,-0.12218,-0.32899,0.45065
13,0.73581,19.17482,2,-0.05362,-0.39155,0.6357
13,0.73581,19.17482,3,-0.00624,-0.3025,0.77332
13,0.73581,19.17482,4,0.04076,-0.21418,0.89582
13,0.73581,19.17482,5,0.0765,-0.13162,0.91901
14,0.44623,19.39194,1,-0.12218,-0.32899,0.45065
14,0.44623,19.39194,2,-0.05034,-0.41113,0.63942
14,0.44623,19.39194,3,0.00291,-0.3571,0.78373
14,0.44623,19.39194,4,0.05576,-0.30349,0.9129
14,0.44623,19.39194,5,0.09363,-0.24572,0.91457
15,0.5439,19.45391,1,-0.12218,-0.32899,0.45065
15,0.5439,19.45391,2,-0.05144,-0.40453,0.63816
15,0.5439,19.45391,3,-0.00014,-0.3387,0.7802
15,0.5439,19.45391,4,0.05076,-0.27338,0.90712
15,0.5439,19.45391,5,0.09111,-0.20901,0.92472
16,0.41905,19.35027,1,-0.12218,-0.32899,0.45065
16,0.41905,19.35027,2,-0.05004,-0.41297,0.63977
16,0.41905,19.35027,3,0.00376,-0.36222,0.78471
16,0.41905,19.35027,4,0.05715,-0.31186,0.91451
16,0.41905,19.35027,5,0.10012,-0.25938,0.92192
17,0.39394,19.30233,1,-0.12218,-0.32899,0.45065
17,0.39394,19.30233,2,-0.04976,-0.41466,0.64009
17,0.39394,19.30233,3,0.00454,-0.36695,0.78562
17,0.39394,19.30233,4,0.05842,-0.3196,0.916
17,0.39394,19.30233,5,0.10207,-0.26967,0.92359
18,0.07377,18.46431,1,-0.12218,-0.32899,0.45065
18,0.07377,18.46431,2,-0.04627,-0.43625,0.64428
18,0.07377,18.46431,3,0.01259,-0.41418,0.79452
18,0.07377,18.46431,4,0.07062,-0.3891,0.92889
18,0.07377,18.46431,5,0.13621,-0.36586,0.92581
19,0.23169,18.77455,1,-0.12218,-0.32899,0.45065
19,0.23169,18.77455,2,-0.04798,-0.42561,0.64221
19,0.23169,18.77455,3,0.00951,-0.39747,0.79151
19,0.23169,18.77455,4,0.06657,-0.36955,0.92564
19,0.23169,18.77455,5,0.10927,-0.33219,0.91772
20,0.77441,19.05441,1,-0.12218,-0.32899,0.45065
20,0.77441,19.05441,2,-0.05407,-0.38893,0.63521
20,0.77441,19.05441,3,-0.00748,-0.29522,0.77195
20,0.77441,19.05441,4,0.03873,-0.20227,0.89356
20,0.77441,19.05441,5,0.07561,-0.11659,0.92207
