Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-03-31,Cube_Ela2_Var4,0.2,4,-0.107975605632,-0.0923092401314,0.531463488266,27.5871783755,348.670425146,29.2765198033,6.85348834516,-9.67148043948,8.44291086485
