x,y,z
0.33151713013649,-0.226825550198555,0.242264822125435
0.393970906734467,-0.380364388227463,0.0249133985489607
0.421156197786331,-0.452632337808609,0.0866860151290894
0.44456085562706,-0.420784890651703,0.154853224754333
0.43524557352066,-0.380293339490891,0.201973527669907
0.404318481683731,-0.342155873775482,0.232036024332047
0.37263759970665,-0.304110705852509,0.251134902238846
0.340962409973145,-0.266071796417236,0.259368628263474
0.309292495250702,-0.228040233254433,0.256736278533936
0.277629017829895,-0.190015852451324,0.243237376213074
0.245970159769058,-0.151997685432434,0.218873396515846
0.214316621422768,-0.113984942436218,0.183645784854889
0.182312324643135,-0.0755514875054359,0.136978179216385
0.150670096278191,-0.0375526696443558,0.0799156501889229
0.126180797815323,-0.00758849317207932,0.0472494624555111
0.115063451230526,0.0114676775410771,0.0612623728811741
0.10584968328476,0.0290292557328939,0.0722747519612312
0.0976469665765762,0.0462351851165295,0.0759293586015701
0.0907981097698212,0.0629172548651695,0.0735375732183456
0.0862006396055222,0.0784704238176346,0.0686683654785156
0.0846173763275146,0.0921261236071587,0.064910851418972
0.0849563777446747,0.104140162467957,0.0599868781864643
0.0850506946444511,0.11565388739109,0.0490950755774975
0.0844053477048874,0.123107895255089,0.0534085743129253
0.0841350480914116,0.128078505396843,0.0563005171716213
0.0843407958745956,0.131850197911263,0.05284658446908
0.0864495038986206,0.13398303091526,0.0490522906184196
0.0889042615890503,0.134586587548256,0.0502919480204582
0.0898456200957298,0.134173393249512,0.0493177510797977
0.0897592008113861,0.133626043796539,0.049489576369524
