Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-15,Cube_Ela5_Var19857,0.5,19857,-0.333304942912,-0.112383643652,0.891543853008,215.017884749,120.691454319,273.558166357,1.24837752677,-0.232162136888,5.09299096973
