Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela9_Var118,0.9,118,0.0736734509991,0.305853462844,0.6004608184,199.681914167,241.237479844,40.6747389079,-2.79549681435,0.916407470599,6.04311839232
