Date,sceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2024-03-24,SoftSphere_Ela0_Var69,0.0,69,0.014070984664242392,-0.18167542781902835,0.5406677245678306,158.2493646914534,50.11823067067358,272.27927324688153,-6.913675645281481,-8.02195891919509,8.399618042339515
