x,y,z
-0.240905463695526,-0.09868124127388,0.522849023342133
-0.243067815899849,-0.304242163896561,0.361215025186539
-0.245130404829979,-0.479985952377319,0.199521973729134
-0.246362239122391,-0.355591237545013,0.115201808512211
-0.247511565685272,-0.196555390954018,0.0397214479744434
-0.247364312410355,-0.0774317681789398,0.0914601683616638
-0.246939048171043,0.0331923179328442,0.16507576406002
-0.246398791670799,0.143710032105446,0.227275997400284
-0.245981469750404,0.254051864147186,0.278595745563507
-0.245478421449661,0.364564567804337,0.319176584482193
-0.245198860764503,0.461545169353485,0.352251797914505
-0.245581299066544,0.402506589889526,0.403385788202286
-0.246040105819702,0.313610106706619,0.447830140590668
-0.246418535709381,0.222977533936501,0.481998145580292
-0.246865481138229,0.13276007771492,0.50521057844162
-0.24725915491581,0.0424057468771935,0.517597317695618
-0.247709929943085,-0.0478556975722313,0.519053757190704
-0.248110800981522,-0.138213708996773,0.509595096111298
-0.248524352908134,-0.22841913998127,0.489156574010849
-0.248940706253052,-0.318704634904861,0.45795014500618
-0.249362155795097,-0.408984243869781,0.415634900331497
-0.248993963003159,-0.457963198423386,0.365983992815018
-0.248712286353111,-0.394256204366684,0.312860935926437
-0.248336300253868,-0.326570928096771,0.250265121459961
-0.247959360480309,-0.258155316114426,0.176326736807823
-0.247585654258728,-0.189824610948563,0.0912892892956734
-0.247440844774246,-0.121963337063789,0.0397164411842823
-0.247359156608582,-0.0599849298596382,0.102603763341904
-0.246960565447807,0.00163682398851961,0.160744607448578
-0.246545106172562,0.063003271818161,0.207984954118729
-0.246138453483582,0.12437865883112,0.244050517678261
-0.245697245001793,0.18589723110199,0.269371867179871
-0.245301976799965,0.247240737080574,0.283823668956757
-0.244882240891457,0.308600038290024,0.287280112504959
-0.244499191641808,0.369299471378326,0.279989898204803
-0.244078174233437,0.43065932393074,0.261784851551056
-0.244117572903633,0.450161010026932,0.245391979813576
-0.244433164596558,0.395161747932434,0.241300329566002
-0.244781970977783,0.338263481855392,0.226847037672997
-0.245156899094582,0.281609386205673,0.201341837644577
-0.245503962039948,0.224861159920692,0.164976507425308
-0.245898425579071,0.168201088905334,0.117757499217987
