particle,elasticity,weight,frame,x,y,z
1,0.53826,28.5552,1,0.1289,-0.06165,0.43316
1,0.53826,28.5552,2,-0.11788,0.08006,0.62452
1,0.53826,28.5552,3,-0.36099,0.21966,0.79907
1,0.53826,28.5552,4,-0.34379,0.31633,0.88556
1,0.53826,28.5552,5,-0.28017,0.38624,0.84575
1,0.53826,28.5552,6,-0.2106,0.37481,0.78799
1,0.53826,28.5552,7,-0.14062,0.35336,0.71601
1,0.53826,28.5552,8,-0.07104,0.33202,0.63041
1,0.53826,28.5552,9,-0.00189,0.31082,0.53131
1,0.53826,28.5552,10,0.06679,0.28976,0.41885
1,0.53826,28.5552,11,0.13501,0.26884,0.29316
1,0.53826,28.5552,12,0.20271,0.24808,0.15439
1,0.53826,28.5552,13,0.25216,0.22433,0.11405
1,0.53826,28.5552,14,0.2872,0.19816,0.14887
1,0.53826,28.5552,15,0.32211,0.17209,0.16953
1,0.53826,28.5552,16,0.35691,0.1461,0.17608
1,0.53826,28.5552,17,0.38897,0.11993,0.16916
1,0.53826,28.5552,18,0.39001,0.09063,0.15525
1,0.53826,28.5552,19,0.39001,0.06132,0.12758
1,0.53826,28.5552,20,0.39001,0.03254,0.10069
1,0.53826,28.5552,21,0.39001,0.00481,0.09998
1,0.53826,28.5552,22,0.39,-0.02272,0.09998
1,0.53826,28.5552,23,0.39,-0.05006,0.09998
1,0.53826,28.5552,24,0.39,-0.07721,0.09998
1,0.53826,28.5552,25,0.39,-0.10416,0.09998
1,0.53826,28.5552,26,0.39,-0.13094,0.09998
2,0.58203,28.21779,1,0.1289,-0.06165,0.43316
2,0.58203,28.21779,2,-0.11788,0.08006,0.62452
2,0.58203,28.21779,3,-0.36099,0.21966,0.79907
2,0.58203,28.21779,4,-0.33946,0.31633,0.88504
2,0.58203,28.21779,5,-0.27211,0.38623,0.84291
2,0.58203,28.21779,6,-0.19981,0.37346,0.78345
2,0.58203,28.21779,7,-0.12723,0.35051,0.70985
2,0.58203,28.21779,8,-0.05509,0.32769,0.62266
2,0.58203,28.21779,9,0.01659,0.30502,0.522
2,0.58203,28.21779,10,0.0878,0.28249,0.40799
2,0.58203,28.21779,11,0.1585,0.26013,0.28077
2,0.58203,28.21779,12,0.22867,0.23793,0.14051
2,0.58203,28.21779,13,0.27612,0.21221,0.12205
2,0.58203,28.21779,14,0.31227,0.18476,0.15694
2,0.58203,28.21779,15,0.34828,0.1574,0.17767
2,0.58203,28.21779,16,0.38418,0.13014,0.18429
2,0.58203,28.21779,17,0.39001,0.09911,0.18326
