Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela4_Var57,0.4,57,0.0440858322816,-0.0526949062252,0.547905247529,261.696219363,175.968923469,101.511281695,-8.8176665855,3.28809322732,7.94869842383
