Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela3_Var34,0.3,34,-0.0878691710998,0.171429488385,0.0748502533197,175.169663477,285.984816291,181.314048994,-2.46047833898,-5.68470138439,-2.97079132026
