x,y,z
0.161379292607307,0.0387171879410744,0.412281304597855
0.42890939116478,-0.0908910259604454,0.365783721208572
0.40641051530838,-0.146947100758553,0.33452296257019
0.226870521903038,-0.182356417179108,0.293742299079895
0.0491911210119724,-0.217760980129242,0.24245397746563
-0.130521550774574,-0.253099411725998,0.179900735616684
-0.308087289333344,-0.288291573524475,0.106969781219959
-0.462243467569351,-0.318072140216827,0.0482509061694145
-0.389193028211594,-0.302709102630615,0.114152804017067
-0.286536425352097,-0.282141119241714,0.182029023766518
-0.185074180364609,-0.26145327091217,0.237646400928497
-0.0827900916337967,-0.2406847178936,0.283195108175278
0.0186844002455473,-0.220133379101753,0.317418724298477
0.11995504796505,-0.199577987194061,0.340703666210175
0.222366780042648,-0.178858026862144,0.353398263454437
0.323701500892639,-0.158336654305458,0.355063498020172
0.426096707582474,-0.13758397102356,0.345794439315796
0.43625545501709,-0.130750477313995,0.331094533205032
0.361552864313126,-0.13738913834095,0.313490182161331
0.287374228239059,-0.144022598862648,0.285356342792511
0.212626114487648,-0.150648429989815,0.245854586362839
0.138585805892944,-0.157240599393845,0.196023195981979
0.0637700706720352,-0.163888573646545,0.13463394343853
-0.0101356049999595,-0.170464232563972,0.0635059103369713
-0.0644875690340996,-0.165092214941978,0.0579735264182091
-0.109364494681358,-0.153308868408203,0.0828601270914078
-0.152744919061661,-0.140643551945686,0.100810192525387
-0.196659564971924,-0.127702593803406,0.10824728757143
-0.239983022212982,-0.115019090473652,0.104700282216072
-0.283905386924744,-0.102126203477383,0.0901200249791145
-0.327193409204483,-0.089353621006012,0.0651113092899323
-0.360216975212097,-0.0728231966495514,0.0737128704786301
-0.387302339076996,-0.0514793917536736,0.107315964996815
-0.414833605289459,-0.0297884847968817,0.130481392145157
-0.442023754119873,-0.00834258366376162,0.142616271972656
-0.441159725189209,0.00925885885953903,0.14103801548481
-0.417088776826859,0.0221157725900412,0.125899106264114
-0.39300748705864,0.0350419990718365,0.09986961632967
-0.368685483932495,0.047771543264389,0.0637347772717476
-0.346484065055847,0.048919539898634,0.0773095488548279
-0.325389742851257,0.0476486310362816,0.104079209268093
-0.304489344358444,0.046393483877182,0.119765371084213
-0.283395856618881,0.0451147928833961,0.124618329107761
-0.26249971985817,0.0438514053821564,0.118597827851772
-0.241406217217445,0.0425762236118317,0.101552754640579
-0.220526114106178,0.0413168892264366,0.073861263692379
-0.202612102031708,0.0462220422923565,0.0625608935952187
-0.192729845643044,0.061187032610178,0.0877325013279915
-0.182814434170723,0.0762708261609077,0.103044912219048
-0.172760814428329,0.0915334597229958,0.107587233185768
-0.162840634584427,0.106624312698841,0.101232908666134
-0.152792364358902,0.121882304549217,0.0838795080780983
-0.142013743519783,0.137243956327438,0.0720175206661224
-0.128906399011612,0.155507013201714,0.0811751633882523
-0.116063661873341,0.174211323261261,0.0822107270359993
-0.102482467889786,0.192467615008354,0.0755243524909019
-0.0850068852305412,0.207932963967323,0.0778468400239944
-0.0653872713446617,0.223600700497627,0.0768189430236816
-0.0470367968082428,0.239169582724571,0.0684121921658516
-0.0355509594082832,0.256920605897903,0.0738943442702293
-0.0257161911576986,0.275982290506363,0.0755685269832611
-0.0166687555611134,0.294274806976318,0.0694388896226883
-0.0138860745355487,0.308907777070999,0.0780048221349716
-0.0143155567348003,0.323124945163727,0.0877022221684456
-0.0148039534687996,0.33756211400032,0.0866659432649612
-0.0152629232034087,0.351823955774307,0.0748713240027428
-0.0184278674423695,0.36744636297226,0.0637036338448524
-0.0249482858926058,0.386244207620621,0.0615644119679928
-0.0301155094057322,0.404532611370087,0.0557744391262531
-0.0291877444833517,0.416431754827499,0.0681978762149811
-0.027510479092598,0.427917748689651,0.0732346028089523
-0.0262953732162714,0.435494363307953,0.0668403655290604
-0.0269325338304043,0.432933241128922,0.059173833578825
-0.0286646299064159,0.426798522472382,0.0525192320346832
-0.0332201644778252,0.424722880125046,0.0562726221978664
-0.037941712886095,0.424771398305893,0.0572299249470234
-0.0412825793027878,0.424010038375854,0.0556163117289543
-0.0430908277630806,0.421532809734344,0.0523282811045647
-0.0451139509677887,0.420340299606323,0.0522491596639156
-0.0482909679412842,0.420020788908005,0.0544064193964005
-0.0501695945858955,0.420231968164444,0.0541784763336182
-0.0511979311704636,0.419422626495361,0.0512273944914341
-0.0521816425025463,0.417562633752823,0.051051177084446
-0.053825955837965,0.416422605514526,0.0526163205504417
-0.054582878947258,0.415509909391403,0.0507316924631596
-0.0543571040034294,0.413981467485428,0.0504461601376534
-0.0547153688967228,0.412596732378006,0.0510233342647552
-0.0543820448219776,0.411950051784515,0.0497379377484322
-0.0536438673734665,0.411257565021515,0.050442174077034
-0.0535294450819492,0.411193519830704,0.0495776757597923
-0.0527040623128414,0.411134570837021,0.049849271774292
-0.0529045015573502,0.411488920450211,0.0497689619660378
-0.0527781508862972,0.41121169924736,0.049708615988493
-0.0529445186257362,0.411458253860474,0.0497040413320065
-0.052786860615015,0.41133114695549,0.049711287021637
-0.0529074780642986,0.411388754844666,0.0497177429497242
-0.0528233125805855,0.411369919776917,0.0497222766280174
-0.0528815425932407,0.41137221455574,0.0497245490550995
-0.0528390482068062,0.411378175020218,0.049725130200386
-0.0528706535696983,0.411366641521454,0.0497251078486443
-0.0528485774993896,0.411380112171173,0.0497247315943241
-0.0528642386198044,0.411367207765579,0.0497250258922577
-0.0528531037271023,0.411379843950272,0.0497253276407719
-0.0528593175113201,0.411368012428284,0.0497249998152256
-0.0528570637106895,0.411377638578415,0.049725104123354
-0.0528572015464306,0.411369949579239,0.0497247539460659
-0.0528588965535164,0.411376357078552,0.0497246608138084
-0.0528555251657963,0.411371052265167,0.0497252345085144
-0.0528603568673134,0.411375463008881,0.0497244670987129
-0.0528546869754791,0.411372572183609,0.0497244223952293
-0.0528606399893761,0.411374658346176,0.0497243851423264
-0.0528550893068314,0.411373317241669,0.0497242771089077
-0.0528591983020306,0.411374151706696,0.0497247837483883
-0.0528566315770149,0.411373555660248,0.0497239008545876
-0.0528580844402313,0.411373943090439,0.0497239716351032
-0.0528566502034664,0.411373615264893,0.0497237667441368
-0.0528581440448761,0.411373794078827,0.0497239977121353
-0.0528575330972672,0.411373525857925,0.0497228875756264
-0.0528584010899067,0.411374807357788,0.0497227534651756
-0.0528569296002388,0.411372631788254,0.0497226715087891
-0.0528589449822903,0.411374360322952,0.0497238151729107
