Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-15,Cube_Ela5_Var22837,0.5,22837,0.271176743864,0.333625558217,0.200948279757,56.1573431248,293.14446557,78.8236970365,1.34541856233,5.72264342295,-2.00063632601
