Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-22,Cube_Ela5_Var79724,0.5,79724,0.0131847115704,-0.225645112905,0.389038721652,42.0624885641,75.2223654367,201.061580334,9.85139890402,-1.82036612052,-0.141947965045
