trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
216,24,0.2,10,30,39,40,57,0,0.202734375,Cube_Ela2_Var10
217,21,0.2,7,30,42,37,85,0,0.7,Cube_Ela2_Var7
218,45,0.5,5,30,73,80,68,0,0.304296875,Cube_Ela5_Var5
219,28,0.3,4,30,59,49,63,0,0.229296875,Cube_Ela3_Var4
220,57,0.7,1,30,77,106,77,0,0.2078125,Cube_Ela7_Var1
221,15,0.1,11,30,51,26,60,0,0.224609375,Cube_Ela1_Var11
222,74,0.9,2,30,95,137,55,0,0.7375,Cube_Ela9_Var2
223,23,0.2,9,30,31,39,59,0,0.307421875,Cube_Ela2_Var9
224,60,0.7,4,30,83,109,81,0,0.214453125,Cube_Ela7_Var4
225,46,0.5,6,30,44,81,60,0,0.269921875,Cube_Ela5_Var6
226,33,0.4,1,30,54,61,60,0,0.249609375,Cube_Ela4_Var1
227,47,0.5,7,30,61,82,52,0,0.740625,Cube_Ela5_Var7
228,20,0.2,4,30,38,34,64,0,0.696875,Cube_Ela2_Var4
229,9,0.1,4,30,32,19,112,0,0.5578125,Cube_Ela1_Var4
230,49,0.6,1,30,79,91,69,0,0.81015625,Cube_Ela6_Var1
231,19,0.2,3,30,32,33,82,0,0.72890625,Cube_Ela2_Var3
232,47,0.5,7,30,61,82,55,0,0.77578125,Cube_Ela5_Var7
233,55,0.6,7,30,78,97,72,0,0.571875,Cube_Ela6_Var7
234,31,0.3,8,30,52,53,134,0,0.45625,Cube_Ela3_Var8
235,7,0,14,30,32,14,114,0,0.658203125,Cube_Ela0_Var14
236,56,0.6,8,30,66,98,107,0,0.778515625,Cube_Ela6_Var8
237,41,0.5,1,30,59,76,90,0,0.2984375,Cube_Ela5_Var1
238,38,0.4,6,30,45,66,27667,0,0.52109375,Cube_Ela4_Var6
239,78,0.9,6,30,119,141,105,0,0.30859375,Cube_Ela9_Var6
240,48,0.5,8,30,47,83,69,0,0.309765625,Cube_Ela5_Var8
