trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
223,55,0.6,7,30,78,97,245,0,0.49453125,Cube_Ela6_Var7
224,57,0.7,1,30,77,106,95,0,0.734765625,Cube_Ela7_Var1
225,79,0.9,7,30,103,142,62,0,0.881640625,Cube_Ela9_Var7
226,3,0,10,30,34,10,65,0,0.0921875,Cube_Ela0_Var10
227,10,0.1,6,30,36,21,65,0,0.137109375,Cube_Ela1_Var6
228,66,0.8,2,30,87,122,59,0,0.8625,Cube_Ela8_Var2
229,56,0.6,8,30,66,98,131,0,0.207421875,Cube_Ela6_Var8
230,79,0.9,7,30,103,142,90,0,0.826953125,Cube_Ela9_Var7
231,6,0,13,30,30,13,115,0,0.038671875,Cube_Ela0_Var13
232,42,0.5,2,30,61,77,293,0,0.901171875,Cube_Ela5_Var2
233,69,0.8,5,30,68,125,56,0,0.2640625,Cube_Ela8_Var5
234,53,0.6,5,30,79,95,87,0,0.71640625,Cube_Ela6_Var5
235,44,0.5,4,30,44,79,113,0,0.151171875,Cube_Ela5_Var4
236,32,0.3,9,30,30,54,254,0,0.388671875,Cube_Ela3_Var9
237,52,0.6,4,30,91,94,828,0,0.71171875,Cube_Ela6_Var4
238,31,0.3,8,30,52,53,90,0,0.747265625,Cube_Ela3_Var8
239,23,0.2,9,30,31,39,92,0,0.248046875,Cube_Ela2_Var9
240,33,0.4,1,30,54,61,128,0,0.7546875,Cube_Ela4_Var1
