trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
142,71,0.8,7,30,75,127,59,0,0.55703125,Cube_Ela8_Var7
143,50,0.6,2,30,79,92,55,0,0.748828125,Cube_Ela6_Var2
144,73,0.9,1,30,104,136,52,0,0.881640625,Cube_Ela9_Var1
145,13,0.1,9,30,32,24,64,0,0.027734375,Cube_Ela1_Var9
146,11,0.1,7,30,34,22,42,0,0.1328125,Cube_Ela1_Var7
147,8,0,15,30,34,15,61,0,0.0359375,Cube_Ela0_Var15
148,28,0.3,4,30,59,49,66,0,0.115625,Cube_Ela3_Var4
149,9,0.1,4,30,32,19,60,0,0.117578125,Cube_Ela1_Var4
150,76,0.9,4,30,120,139,140,0,0.245703125,Cube_Ela9_Var4
151,22,0.2,8,30,42,38,123,0,0.186328125,Cube_Ela2_Var8
152,14,0.1,10,30,37,25,60,0,0.0125,Cube_Ela1_Var10
153,10,0.1,6,30,36,21,90,0,0.054296875,Cube_Ela1_Var6
154,18,0.2,2,30,35,32,98,0,0.074609375,Cube_Ela2_Var2
155,39,0.4,7,30,39,67,90,0,0.117578125,Cube_Ela4_Var7
156,80,0.9,8,30,81,143,63,0,0.240625,Cube_Ela9_Var8
157,33,0.4,1,30,54,61,60,0,0.50703125,Cube_Ela4_Var1
158,60,0.7,4,30,83,109,92,0,0.348828125,Cube_Ela7_Var4
159,35,0.4,3,30,64,63,64,0,0.275,Cube_Ela4_Var3
160,8,0,15,30,34,15,139,0,0.23984375,Cube_Ela0_Var15
161,77,0.9,5,30,120,140,60,0,0.716796875,Cube_Ela9_Var5
162,44,0.5,4,30,44,79,180,0,0.755078125,Cube_Ela5_Var4
163,17,0.2,1,30,34,31,71,0,0.29375,Cube_Ela2_Var1
164,20,0.2,4,30,38,34,57,0,0.60078125,Cube_Ela2_Var4
165,5,0,12,30,35,12,80,0,0.315625,Cube_Ela0_Var12
166,25,0.3,1,30,55,46,43,0,0.615625,Cube_Ela3_Var1
167,37,0.4,5,30,54,65,62,0,0.5375,Cube_Ela4_Var5
168,42,0.5,2,30,61,77,68,0,0.58125,Cube_Ela5_Var2
169,4,0,11,30,30,11,77,0,0.259765625,Cube_Ela0_Var11
170,65,0.8,1,30,59,121,60,0,0.580078125,Cube_Ela8_Var1
171,5,0,12,30,35,12,90,0,0.25859375,Cube_Ela0_Var12
172,73,0.9,1,30,104,136,52,0,0.632421875,Cube_Ela9_Var1
173,65,0.8,1,30,59,121,68,0,0.52109375,Cube_Ela8_Var1
174,24,0.2,10,30,39,40,52,0,0.336328125,Cube_Ela2_Var10
175,75,0.9,3,30,77,138,83,0,0.49609375,Cube_Ela9_Var3
176,39,0.4,7,30,39,67,46,0,0.29453125,Cube_Ela4_Var7
177,45,0.5,5,30,73,80,56,0,0.695703125,Cube_Ela5_Var5
178,30,0.3,7,30,47,52,60,0,0.26171875,Cube_Ela3_Var7
179,73,0.9,1,30,104,136,50,0,0.828515625,Cube_Ela9_Var1
180,34,0.4,2,30,54,62,60,0,0.73671875,Cube_Ela4_Var2
181,18,0.2,2,30,35,32,90,0,0.257421875,Cube_Ela2_Var2
182,44,0.5,4,30,44,79,93,0,0.497265625,Cube_Ela5_Var4
183,23,0.2,9,30,31,39,52,0,0.37265625,Cube_Ela2_Var9
184,21,0.2,7,30,42,37,49,0,0.6671875,Cube_Ela2_Var7
185,17,0.2,1,30,34,31,81,0,0.82421875,Cube_Ela2_Var1
186,42,0.5,2,30,61,77,83,0,0.851953125,Cube_Ela5_Var2
187,47,0.5,7,30,61,82,60,0,0.525,Cube_Ela5_Var7
188,38,0.4,6,30,45,66,60,0,0.247265625,Cube_Ela4_Var6
189,67,0.8,3,30,97,123,52,0,0.667578125,Cube_Ela8_Var3
190,69,0.8,5,30,68,125,73,0,0.528515625,Cube_Ela8_Var5
191,48,0.5,8,30,47,83,65,0,0.731640625,Cube_Ela5_Var8
192,60,0.7,4,30,83,109,53,0,0.553515625,Cube_Ela7_Var4
193,43,0.5,3,30,63,78,76,0,0.41328125,Cube_Ela5_Var3
194,63,0.7,7,30,70,112,90,0,0.598828125,Cube_Ela7_Var7
195,12,0.1,8,30,34,23,59,0,0.191796875,Cube_Ela1_Var8
196,33,0.4,1,30,54,61,61,0,0.466796875,Cube_Ela4_Var1
197,6,0,13,30,30,13,60,0,0.039453125,Cube_Ela0_Var13
198,58,0.7,2,30,77,107,56,0,0.685546875,Cube_Ela7_Var2
199,16,0.1,13,30,38,28,70,0,0.198046875,Cube_Ela1_Var13
200,26,0.3,2,30,40,47,60,0,0.11875,Cube_Ela3_Var2
201,10,0.1,6,30,36,21,54,0,0.1046875,Cube_Ela1_Var6
202,28,0.3,4,30,59,49,60,0,0.07421875,Cube_Ela3_Var4
203,7,0,14,30,32,14,52,0,0,Cube_Ela0_Var14
204,59,0.7,3,30,80,108,60,0,0.45859375,Cube_Ela7_Var3
205,22,0.2,8,30,42,38,60,0,0.515234375,Cube_Ela2_Var8
206,52,0.6,4,30,91,94,119,0,0.799609375,Cube_Ela6_Var4
207,76,0.9,4,30,120,139,56,0,0.633984375,Cube_Ela9_Var4
208,28,0.3,4,30,59,49,42,0,0.45703125,Cube_Ela3_Var4
209,63,0.7,7,30,70,112,61,0,0.634375,Cube_Ela7_Var7
210,25,0.3,1,30,55,46,53,0,0.840234375,Cube_Ela3_Var1
211,70,0.8,6,30,93,126,61,0,0.2296875,Cube_Ela8_Var6
212,16,0.1,13,30,38,28,44,0,0.029296875,Cube_Ela1_Var13
213,61,0.7,5,30,80,110,56,0,0.8125,Cube_Ela7_Var5
214,16,0.1,13,30,38,28,120,0,0.087109375,Cube_Ela1_Var13
215,40,0.4,8,30,49,68,48,0,0.242578125,Cube_Ela4_Var8
216,64,0.7,8,30,69,113,146,0,0.18359375,Cube_Ela7_Var8
217,3,0,10,30,34,10,79,0,0.06640625,Cube_Ela0_Var10
218,26,0.3,2,30,40,47,57,0,0.16015625,Cube_Ela3_Var2
219,67,0.8,3,30,97,123,57,0,0.696875,Cube_Ela8_Var3
220,20,0.2,4,30,38,34,80,0,0.72734375,Cube_Ela2_Var4
221,56,0.6,8,30,66,98,75,0,0.566015625,Cube_Ela6_Var8
222,5,0,12,30,35,12,54,0,0.38125,Cube_Ela0_Var12
223,36,0.4,4,30,47,64,61,0,0.529296875,Cube_Ela4_Var4
224,10,0.1,6,30,36,21,60,0,0.420703125,Cube_Ela1_Var6
225,1,0,3,30,31,3,59,0,0.194140625,Cube_Ela0_Var3
226,54,0.6,6,30,61,96,73,0,0.398046875,Cube_Ela6_Var6
227,58,0.7,2,30,77,107,50,0,0.802734375,Cube_Ela7_Var2
228,29,0.3,5,30,41,50,59,0,0.883984375,Cube_Ela3_Var5
229,27,0.3,3,30,54,48,90,0,0.63515625,Cube_Ela3_Var3
230,34,0.4,2,30,54,62,60,0,0.575,Cube_Ela4_Var2
231,35,0.4,3,30,64,63,300,0,0.564453125,Cube_Ela4_Var3
232,66,0.8,2,30,87,122,141,0,0.445703125,Cube_Ela8_Var2
233,38,0.4,6,30,45,66,60,0,0.2546875,Cube_Ela4_Var6
234,12,0.1,8,30,34,23,51,0,0.16171875,Cube_Ela1_Var8
235,1,0,3,30,31,3,53,0,0.08359375,Cube_Ela0_Var3
236,3,0,10,30,34,10,71,0,0.07421875,Cube_Ela0_Var10
237,48,0.5,8,30,47,83,64,0,0.53046875,Cube_Ela5_Var8
238,31,0.3,8,30,52,53,96,0,0.4875,Cube_Ela3_Var8
239,15,0.1,11,30,51,26,60,0,0.44765625,Cube_Ela1_Var11
240,79,0.9,7,30,103,142,56,0,0.748046875,Cube_Ela9_Var7
