trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
202,77,0.9,5,30,120,140,44,0,0.624609375,Cube_Ela9_Var5
203,74,0.9,2,30,95,137,32,0,0.756640625,Cube_Ela9_Var2
204,13,0.1,9,30,32,24,42,0,0.289453125,Cube_Ela1_Var9
205,2,0,6,30,34,6,77,0,0.257421875,Cube_Ela0_Var6
206,39,0.4,7,30,39,67,50,0,0.675390625,Cube_Ela4_Var7
207,7,0,14,30,32,14,40,0,0.26640625,Cube_Ela0_Var14
208,31,0.3,8,30,52,53,37,0,0.766015625,Cube_Ela3_Var8
209,40,0.4,8,30,49,68,52,0,0.64609375,Cube_Ela4_Var8
210,54,0.6,6,30,61,96,30,0,0.676171875,Cube_Ela6_Var6
211,32,0.3,9,30,30,54,33,0,0.633984375,Cube_Ela3_Var9
212,17,0.2,1,30,34,31,54,0,0.568359375,Cube_Ela2_Var1
213,1,0,3,30,31,3,49,0,0.351953125,Cube_Ela0_Var3
214,33,0.4,1,30,54,61,42,0,0.6625,Cube_Ela4_Var1
215,44,0.5,4,30,44,79,34,0,0.612109375,Cube_Ela5_Var4
216,56,0.6,8,30,66,98,48,0,0.714453125,Cube_Ela6_Var8
217,50,0.6,2,30,79,92,34,0,0.784375,Cube_Ela6_Var2
218,27,0.3,3,30,54,48,60,0,0.60234375,Cube_Ela3_Var3
219,70,0.8,6,30,93,126,40,0,0.703515625,Cube_Ela8_Var6
220,53,0.6,5,30,79,95,56,0,0.7484375,Cube_Ela6_Var5
221,60,0.7,4,30,83,109,49,0,0.70078125,Cube_Ela7_Var4
222,9,0.1,4,30,32,19,37,0,0.304296875,Cube_Ela1_Var4
223,48,0.5,8,30,47,83,67,0,0.617578125,Cube_Ela5_Var8
224,3,0,10,30,34,10,51,0,0.2671875,Cube_Ela0_Var10
225,80,0.9,8,30,81,143,50,0,0.68359375,Cube_Ela9_Var8
226,30,0.3,7,30,47,52,45,0,0.78828125,Cube_Ela3_Var7
227,43,0.5,3,30,63,78,39,0,0.65859375,Cube_Ela5_Var3
228,37,0.4,5,30,54,65,45,0,0.84921875,Cube_Ela4_Var5
229,57,0.7,1,30,77,106,46,0,0.748046875,Cube_Ela7_Var1
230,14,0.1,10,30,37,25,47,0,0.394921875,Cube_Ela1_Var10
231,76,0.9,4,30,120,139,55,0,0.875390625,Cube_Ela9_Var4
232,32,0.3,9,30,30,54,66,0,0.65,Cube_Ela3_Var9
233,63,0.7,7,30,70,112,42,0,0.65625,Cube_Ela7_Var7
234,80,0.9,8,30,81,143,30,0,0.874609375,Cube_Ela9_Var8
235,27,0.3,3,30,54,48,38,0,0.7234375,Cube_Ela3_Var3
236,42,0.5,2,30,61,77,33,0,0.73984375,Cube_Ela5_Var2
237,67,0.8,3,30,97,123,37,0,0.705078125,Cube_Ela8_Var3
238,17,0.2,1,30,34,31,50,0,0.7484375,Cube_Ela2_Var1
239,66,0.8,2,30,87,122,37,0,0.876171875,Cube_Ela8_Var2
240,25,0.3,1,30,55,46,41,0,0.61796875,Cube_Ela3_Var1
