trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
201,69,0.8,5,30,68,125,90,0,0.683203125,Cube_Ela8_Var5
202,72,0.8,8,30,83,128,90,0,0.760546875,Cube_Ela8_Var8
203,41,0.5,1,30,59,76,98,0,0.999609375,Cube_Ela5_Var1
204,56,0.6,8,30,66,98,77,0,0.726171875,Cube_Ela6_Var8
205,79,0.9,7,30,103,142,61,0,0.866796875,Cube_Ela9_Var7
206,23,0.2,9,30,31,39,66,0,0.07109375,Cube_Ela2_Var9
207,5,0,12,30,35,12,83,0,0.03515625,Cube_Ela0_Var12
208,34,0.4,2,30,54,62,116,0,0.43984375,Cube_Ela4_Var2
209,15,0.1,11,30,51,26,113,0,0.7515625,Cube_Ela1_Var11
210,57,0.7,1,30,77,106,96,0,0.978515625,Cube_Ela7_Var1
211,35,0.4,3,30,64,63,77,0,0.64921875,Cube_Ela4_Var3
212,54,0.6,6,30,61,96,61,0,0.405078125,Cube_Ela6_Var6
213,68,0.8,4,30,85,124,73,0,0.4828125,Cube_Ela8_Var4
214,35,0.4,3,30,64,63,123,0,0.48828125,Cube_Ela4_Var3
215,50,0.6,2,30,79,92,83,0,0.918359375,Cube_Ela6_Var2
216,14,0.1,10,30,37,25,85,0,0.06953125,Cube_Ela1_Var10
217,45,0.5,5,30,73,80,75,0,0.974609375,Cube_Ela5_Var5
218,46,0.5,6,30,44,81,61,0,0.103515625,Cube_Ela5_Var6
219,13,0.1,9,30,32,24,60,0,0.051953125,Cube_Ela1_Var9
220,43,0.5,3,30,63,78,78,0,0.673046875,Cube_Ela5_Var3
221,73,0.9,1,30,104,136,59,0,0.6453125,Cube_Ela9_Var1
222,50,0.6,2,30,79,92,52,0,0.860546875,Cube_Ela6_Var2
223,13,0.1,9,30,32,24,60,0,0.1171875,Cube_Ela1_Var9
224,58,0.7,2,30,77,107,106,0,0.663671875,Cube_Ela7_Var2
225,1,0,3,30,31,3,65,0,0.12421875,Cube_Ela0_Var3
226,34,0.4,2,30,54,62,120,0,0.697265625,Cube_Ela4_Var2
227,13,0.1,9,30,32,24,60,0,0.03984375,Cube_Ela1_Var9
228,22,0.2,8,30,42,38,132,0,0.646875,Cube_Ela2_Var8
229,66,0.8,2,30,87,122,60,0,0.6359375,Cube_Ela8_Var2
230,49,0.6,1,30,79,91,80,0,0.507421875,Cube_Ela6_Var1
231,63,0.7,7,30,70,112,108,0,0.589453125,Cube_Ela7_Var7
232,28,0.3,4,30,59,49,60,0,0.758984375,Cube_Ela3_Var4
233,21,0.2,7,30,42,37,63,0,0.69453125,Cube_Ela2_Var7
234,4,0,11,30,30,11,77,0,0.271875,Cube_Ela0_Var11
235,25,0.3,1,30,55,46,89,0,0.6234375,Cube_Ela3_Var1
236,49,0.6,1,30,79,91,60,0,0.607421875,Cube_Ela6_Var1
237,55,0.6,7,30,78,97,135,0,0.372265625,Cube_Ela6_Var7
238,4,0,11,30,30,11,70,0,0.146875,Cube_Ela0_Var11
239,26,0.3,2,30,40,47,80,0,0.323046875,Cube_Ela3_Var2
240,78,0.9,6,30,119,141,65,0,0.86875,Cube_Ela9_Var6
