trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
1,1,0,3,30,31,3,119,0,0.116015625,Cube_Ela0_Var3
2,48,0.5,8,30,47,83,202,0,0.32109375,Cube_Ela5_Var8
3,44,0.5,4,30,44,79,119,0,0.4078125,Cube_Ela5_Var4
4,33,0.4,1,30,54,61,120,0,0.715625,Cube_Ela4_Var1
5,46,0.5,6,30,44,81,83,0,0.1140625,Cube_Ela5_Var6
6,33,0.4,1,30,54,61,398,0,0.44453125,Cube_Ela4_Var1
7,28,0.3,4,30,59,49,90,0,0.125390625,Cube_Ela3_Var4
8,19,0.2,3,30,32,33,139,0,0.182421875,Cube_Ela2_Var3
9,62,0.7,6,30,108,111,101,0,0.76953125,Cube_Ela7_Var6
10,2,0,6,30,34,6,90,0,0.9578125,Cube_Ela0_Var6
11,19,0.2,3,30,32,33,237,0,0.3015625,Cube_Ela2_Var3
12,40,0.4,8,30,49,68,82,0,0.358984375,Cube_Ela4_Var8
13,2,0,6,30,34,6,104,0,0.908984375,Cube_Ela0_Var6
14,54,0.6,6,30,61,96,167,0,0.16171875,Cube_Ela6_Var6
15,73,0.9,1,30,104,136,62,0,0.90625,Cube_Ela9_Var1
16,16,0.1,13,30,38,28,113,0,0.069921875,Cube_Ela1_Var13
17,27,0.3,3,30,54,48,135,0,0.602734375,Cube_Ela3_Var3
18,78,0.9,6,30,119,141,67,0,0.955078125,Cube_Ela9_Var6
19,16,0.1,13,30,38,28,90,0,0.011328125,Cube_Ela1_Var13
20,58,0.7,2,30,77,107,107,0,0.6265625,Cube_Ela7_Var2
21,23,0.2,9,30,31,39,127,0,0.171484375,Cube_Ela2_Var9
22,38,0.4,6,30,45,66,229,0,0.673828125,Cube_Ela4_Var6
23,58,0.7,2,30,77,107,90,0,0.964453125,Cube_Ela7_Var2
24,50,0.6,2,30,79,92,120,0,0.97578125,Cube_Ela6_Var2
25,3,0,10,30,34,10,92,0,0.9734375,Cube_Ela0_Var10
26,22,0.2,8,30,42,38,130,0,0.925390625,Cube_Ela2_Var8
27,5,0,12,30,35,12,110,0,0.43125,Cube_Ela0_Var12
28,13,0.1,9,30,32,24,120,0,0.02734375,Cube_Ela1_Var9
29,78,0.9,6,30,119,141,86,0,0.625390625,Cube_Ela9_Var6
30,5,0,12,30,35,12,102,0,0.207421875,Cube_Ela0_Var12
31,19,0.2,3,30,32,33,353,0,0.39453125,Cube_Ela2_Var3
32,30,0.3,7,30,47,52,192,0,0.61875,Cube_Ela3_Var7
33,47,0.5,7,30,61,82,85,0,0.78984375,Cube_Ela5_Var7
34,68,0.8,4,30,85,124,127,0,0.757421875,Cube_Ela8_Var4
35,34,0.4,2,30,54,62,77,0,0.34296875,Cube_Ela4_Var2
36,3,0,10,30,34,10,95,0,0.103125,Cube_Ela0_Var10
37,72,0.8,8,30,83,128,77,0,0.277734375,Cube_Ela8_Var8
38,72,0.8,8,30,83,128,80,0,0.298046875,Cube_Ela8_Var8
39,13,0.1,9,30,32,24,67,0,0.03671875,Cube_Ela1_Var9
40,62,0.7,6,30,108,111,109,0,0.738671875,Cube_Ela7_Var6
41,42,0.5,2,30,61,77,210,0,0.75,Cube_Ela5_Var2
42,28,0.3,4,30,59,49,81,0,0.234765625,Cube_Ela3_Var4
43,47,0.5,7,30,61,82,246,0,0.3265625,Cube_Ela5_Var7
44,65,0.8,1,30,59,121,92,0,0.542578125,Cube_Ela8_Var1
45,7,0,14,30,32,14,157,0,0.118359375,Cube_Ela0_Var14
46,73,0.9,1,30,104,136,109,0,0.61953125,Cube_Ela9_Var1
47,26,0.3,2,30,40,47,105,0,0.23359375,Cube_Ela3_Var2
48,23,0.2,9,30,31,39,115,0,0.083203125,Cube_Ela2_Var9
49,10,0.1,6,30,36,21,136,0,0.087109375,Cube_Ela1_Var6
50,75,0.9,3,30,77,138,182,0,0.212890625,Cube_Ela9_Var3
51,18,0.2,2,30,35,32,71,0,0.10859375,Cube_Ela2_Var2
52,7,0,14,30,32,14,107,0,0.18515625,Cube_Ela0_Var14
53,16,0.1,13,30,38,28,66,0,0.037109375,Cube_Ela1_Var13
54,59,0.7,3,30,80,108,96,0,0.453125,Cube_Ela7_Var3
55,76,0.9,4,30,120,139,115,0,0.78046875,Cube_Ela9_Var4
56,44,0.5,4,30,44,79,89,0,0.425390625,Cube_Ela5_Var4
57,77,0.9,5,30,120,140,316,0,0.390625,Cube_Ela9_Var5
58,63,0.7,7,30,70,112,147,0,0.306640625,Cube_Ela7_Var7
59,63,0.7,7,30,70,112,115,0,0.33671875,Cube_Ela7_Var7
60,62,0.7,6,30,108,111,72,0,0.890625,Cube_Ela7_Var6
61,72,0.8,8,30,83,128,250,0,0.505078125,Cube_Ela8_Var8
62,70,0.8,6,30,93,126,90,0,0.373046875,Cube_Ela8_Var6
63,63,0.7,7,30,70,112,76,0,0.19375,Cube_Ela7_Var7
64,33,0.4,1,30,54,61,50,0,0.41171875,Cube_Ela4_Var1
65,35,0.4,3,30,64,63,170,0,0.162109375,Cube_Ela4_Var3
66,59,0.7,3,30,80,108,76,0,0.1203125,Cube_Ela7_Var3
67,12,0.1,8,30,34,23,97,0,0.08984375,Cube_Ela1_Var8
68,41,0.5,1,30,59,76,107,0,0.129296875,Cube_Ela5_Var1
69,10,0.1,6,30,36,21,121,0,0.05078125,Cube_Ela1_Var6
70,54,0.6,6,30,61,96,160,0,0.274609375,Cube_Ela6_Var6
71,6,0,13,30,30,13,61,0,0.0625,Cube_Ela0_Var13
72,4,0,11,30,30,11,116,0,0.0625,Cube_Ela0_Var11
73,71,0.8,7,30,75,127,75,0,0.115234375,Cube_Ela8_Var7
74,52,0.6,4,30,91,94,275,0,0.56328125,Cube_Ela6_Var4
75,7,0,14,30,32,14,60,0,0.066796875,Cube_Ela0_Var14
76,25,0.3,1,30,55,46,107,0,0.283984375,Cube_Ela3_Var1
77,69,0.8,5,30,68,125,114,0,0.46015625,Cube_Ela8_Var5
78,55,0.6,7,30,78,97,83,0,0.35390625,Cube_Ela6_Var7
79,36,0.4,4,30,47,64,180,0,0.34921875,Cube_Ela4_Var4
80,21,0.2,7,30,42,37,129,0,0.32421875,Cube_Ela2_Var7
81,17,0.2,1,30,34,31,58,0,0.11953125,Cube_Ela2_Var1
82,60,0.7,4,30,83,109,89,0,0.392578125,Cube_Ela7_Var4
83,70,0.8,6,30,93,126,90,0,0.277734375,Cube_Ela8_Var6
84,29,0.3,5,30,41,50,79,0,0.138671875,Cube_Ela3_Var5
85,42,0.5,2,30,61,77,206,0,0.374609375,Cube_Ela5_Var2
86,67,0.8,3,30,97,123,138,0,0.6125,Cube_Ela8_Var3
87,37,0.4,5,30,54,65,84,0,0.711328125,Cube_Ela4_Var5
88,21,0.2,7,30,42,37,75,0,0.546875,Cube_Ela2_Var7
89,67,0.8,3,30,97,123,154,0,0.4234375,Cube_Ela8_Var3
90,39,0.4,7,30,39,67,57,0,0.290625,Cube_Ela4_Var7
91,14,0.1,10,30,37,25,63,0,0.0796875,Cube_Ela1_Var10
92,79,0.9,7,30,103,142,152,0,0.458203125,Cube_Ela9_Var7
