trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
141,7,0,14,30,32,14,1003,0,0.0796875,Cube_Ela0_Var14
142,74,0.9,2,30,95,137,164,0,0.8609375,Cube_Ela9_Var2
143,45,0.5,5,30,73,80,166,0,0.71953125,Cube_Ela5_Var5
144,58,0.7,2,30,77,107,82,0,0.637109375,Cube_Ela7_Var2
145,6,0,13,30,30,13,62,0,0.024609375,Cube_Ela0_Var13
146,77,0.9,5,30,120,140,118,0,0.771875,Cube_Ela9_Var5
147,16,0.1,13,30,38,28,87,0,0.075390625,Cube_Ela1_Var13
148,19,0.2,3,30,32,33,150,0,0.323046875,Cube_Ela2_Var3
149,11,0.1,7,30,34,22,442,0,0.4171875,Cube_Ela1_Var7
150,28,0.3,4,30,59,49,255,0,0.275390625,Cube_Ela3_Var4
151,69,0.8,5,30,68,125,390,0,0.6828125,Cube_Ela8_Var5
152,45,0.5,5,30,73,80,109,0,0.921875,Cube_Ela5_Var5
153,9,0.1,4,30,32,19,90,0,0.140234375,Cube_Ela1_Var4
154,79,0.9,7,30,103,142,369,0,0.844921875,Cube_Ela9_Var7
155,46,0.5,6,30,44,81,117,0,0.1578125,Cube_Ela5_Var6
156,76,0.9,4,30,120,139,88,0,0.831640625,Cube_Ela9_Var4
157,41,0.5,1,30,59,76,110,0,0.7546875,Cube_Ela5_Var1
158,68,0.8,4,30,85,124,118,0,0.69765625,Cube_Ela8_Var4
159,23,0.2,9,30,31,39,83,0,0.209375,Cube_Ela2_Var9
160,72,0.8,8,30,83,128,86,0,0.944921875,Cube_Ela8_Var8
161,42,0.5,2,30,61,77,166,0,0.81171875,Cube_Ela5_Var2
162,2,0,6,30,34,6,79,0,0.14765625,Cube_Ela0_Var6
163,56,0.6,8,30,66,98,94,0,0.898828125,Cube_Ela6_Var8
164,67,0.8,3,30,97,123,144,0,0.90625,Cube_Ela8_Var3
165,40,0.4,8,30,49,68,251,0,0.20078125,Cube_Ela4_Var8
166,53,0.6,5,30,79,95,594,0,0.476171875,Cube_Ela6_Var5
167,15,0.1,11,30,51,26,71,0,0.087890625,Cube_Ela1_Var11
168,49,0.6,1,30,79,91,104,0,0.558203125,Cube_Ela6_Var1
169,63,0.7,7,30,70,112,107,0,0.653515625,Cube_Ela7_Var7
170,35,0.4,3,30,64,63,199,0,0.794140625,Cube_Ela4_Var3
171,59,0.7,3,30,80,108,313,0,0.66796875,Cube_Ela7_Var3
172,47,0.5,7,30,61,82,137,0,0.6328125,Cube_Ela5_Var7
173,38,0.4,6,30,45,66,62,0,0.0484375,Cube_Ela4_Var6
174,17,0.2,1,30,34,31,73,0,0.058984375,Cube_Ela2_Var1
175,78,0.9,6,30,119,141,300,0,0.807421875,Cube_Ela9_Var6
176,25,0.3,1,30,55,46,70,0,0.2359375,Cube_Ela3_Var1
177,32,0.3,9,30,30,54,120,0,0.0828125,Cube_Ela3_Var9
178,37,0.4,5,30,54,65,421,0,0.70625,Cube_Ela4_Var5
179,27,0.3,3,30,54,48,245,0,0.662890625,Cube_Ela3_Var3
180,59,0.7,3,30,80,108,79,0,0.884765625,Cube_Ela7_Var3
181,7,0,14,30,32,14,201,0,0.121875,Cube_Ela0_Var14
182,6,0,13,30,30,13,46,0,0.013671875,Cube_Ela0_Var13
183,63,0.7,7,30,70,112,325,0,0.6578125,Cube_Ela7_Var7
184,65,0.8,1,30,59,121,167,0,0.6,Cube_Ela8_Var1
185,36,0.4,4,30,47,64,86,0,0.642578125,Cube_Ela4_Var4
186,37,0.4,5,30,54,65,55,0,0.785546875,Cube_Ela4_Var5
187,17,0.2,1,30,34,31,116,0,0.231640625,Cube_Ela2_Var1
188,25,0.3,1,30,55,46,88,0,0.647265625,Cube_Ela3_Var1
189,52,0.6,4,30,91,94,90,0,0.72265625,Cube_Ela6_Var4
190,58,0.7,2,30,77,107,100,0,0.566796875,Cube_Ela7_Var2
191,11,0.1,7,30,34,22,115,0,0.08984375,Cube_Ela1_Var7
192,56,0.6,8,30,66,98,75,0,0.887890625,Cube_Ela6_Var8
193,26,0.3,2,30,40,47,74,0,0.813671875,Cube_Ela3_Var2
194,15,0.1,11,30,51,26,156,0,0.115625,Cube_Ela1_Var11
195,47,0.5,7,30,61,82,78,0,0.831640625,Cube_Ela5_Var7
196,33,0.4,1,30,54,61,158,0,0.647265625,Cube_Ela4_Var1
197,25,0.3,1,30,55,46,210,0,0.678515625,Cube_Ela3_Var1
198,8,0,15,30,34,15,360,0,0.234765625,Cube_Ela0_Var15
199,77,0.9,5,30,120,140,90,0,0.6453125,Cube_Ela9_Var5
200,60,0.7,4,30,83,109,93,0,0.76640625,Cube_Ela7_Var4
201,4,0,11,30,30,11,173,0,0.112890625,Cube_Ela0_Var11
202,71,0.8,7,30,75,127,162,0,0.7640625,Cube_Ela8_Var7
203,64,0.7,8,30,69,113,89,0,0.133203125,Cube_Ela7_Var8
204,80,0.9,8,30,81,143,313,0,0.1796875,Cube_Ela9_Var8
205,24,0.2,10,30,39,40,311,0,0.13828125,Cube_Ela2_Var10
206,21,0.2,7,30,42,37,87,0,0.70625,Cube_Ela2_Var7
207,74,0.9,2,30,95,137,85,0,0.850390625,Cube_Ela9_Var2
208,39,0.4,7,30,39,67,53,0,0.153515625,Cube_Ela4_Var7
209,41,0.5,1,30,59,76,217,0,0.17578125,Cube_Ela5_Var1
210,66,0.8,2,30,87,122,120,0,0.813671875,Cube_Ela8_Var2
211,68,0.8,4,30,85,124,410,0,0.439453125,Cube_Ela8_Var4
212,18,0.2,2,30,35,32,71,0,0.094140625,Cube_Ela2_Var2
213,50,0.6,2,30,79,92,270,0,0.930859375,Cube_Ela6_Var2
214,6,0,13,30,30,13,60,0,0.061328125,Cube_Ela0_Var13
215,51,0.6,3,30,68,93,76,0,0.976171875,Cube_Ela6_Var3
216,48,0.5,8,30,47,83,89,0,0.160546875,Cube_Ela5_Var8
217,34,0.4,2,30,54,62,570,0,0.341796875,Cube_Ela4_Var2
218,60,0.7,4,30,83,109,581,0,0.8296875,Cube_Ela7_Var4
219,62,0.7,6,30,108,111,73,0,0.91640625,Cube_Ela7_Var6
220,14,0.1,10,30,37,25,76,0,0.08359375,Cube_Ela1_Var10
221,40,0.4,8,30,49,68,197,0,0.52265625,Cube_Ela4_Var8
222,14,0.1,10,30,37,25,90,0,0.041796875,Cube_Ela1_Var10
223,10,0.1,6,30,36,21,245,0,0.0828125,Cube_Ela1_Var6
224,29,0.3,5,30,41,50,116,0,0.84921875,Cube_Ela3_Var5
225,41,0.5,1,30,59,76,80,0,0.083203125,Cube_Ela5_Var1
226,24,0.2,10,30,39,40,150,0,0.14921875,Cube_Ela2_Var10
227,49,0.6,1,30,79,91,60,0,0.98203125,Cube_Ela6_Var1
228,72,0.8,8,30,83,128,113,0,0.091015625,Cube_Ela8_Var8
229,8,0,15,30,34,15,60,0,0,Cube_Ela0_Var15
230,80,0.9,8,30,81,143,65,0,0.393359375,Cube_Ela9_Var8
231,65,0.8,1,30,59,121,923,0,0.8359375,Cube_Ela8_Var1
232,22,0.2,8,30,42,38,101,0,0.442578125,Cube_Ela2_Var8
233,12,0.1,8,30,34,23,63,0,0.078125,Cube_Ela1_Var8
234,67,0.8,3,30,97,123,244,0,0.849609375,Cube_Ela8_Var3
235,20,0.2,4,30,38,34,64,0,0.14140625,Cube_Ela2_Var4
236,28,0.3,4,30,59,49,180,0,0.23359375,Cube_Ela3_Var4
237,46,0.5,6,30,44,81,217,0,0.019921875,Cube_Ela5_Var6
238,12,0.1,8,30,34,23,330,0,0.083203125,Cube_Ela1_Var8
239,15,0.1,11,30,51,26,390,0,0.089453125,Cube_Ela1_Var11
240,3,0,10,30,34,10,99,0,0.038671875,Cube_Ela0_Var10
