particle,elasticity,frame,x,y,z
1,0.14687111860234328,1,0.1689039673726818,0.34527397895695505,0.178968001992321
1,0.14687111860234328,2,0.12017108917518948,0.3072084821010314,0.2014119780129351
1,0.14687111860234328,3,0.07163579689378302,0.2692973206003286,0.2097274647714293
1,0.14687111860234328,4,0.023292899963359023,0.23153644007827515,0.2039722165584279
1,0.14687111860234328,5,-0.024856687357555862,0.19392655466681552,0.18420271698925886
1,0.14687111860234328,6,-0.07280635523416949,0.15647282734123066,0.1504792520688169
1,0.14687111860234328,7,-0.12038759514422342,0.11967405631602542,0.10492853899990298
1,0.14687111860234328,8,-0.15844453391638125,0.09089045995139486,0.09936872715165283
1,0.14687111860234328,9,-0.19315537611568404,0.06451603639195609,0.09686828661811228
1,0.14687111860234328,10,-0.22499352567558248,0.04090194281303486,0.09666405266156099
1,0.14687111860234328,11,-0.2542242149659922,0.01958750576761887,0.09657953223027445
1,0.14687111860234328,12,-0.2807622633839771,0.00047222617503528603,0.09670894276145468
1,0.14687111860234328,13,-0.30463561368643655,-0.016537295823997634,0.09680264904991753
1,0.14687111860234328,14,-0.32584535528300046,-0.03142240557286953,0.09699135051574169
1,0.14687111860234328,15,-0.3444794353714849,-0.04427443503044826,0.09680960194453402
1,0.14687111860234328,16,-0.3497266103746796,-0.05259259447251448,0.09771486850811874
1,0.14687111860234328,17,-0.3495989472321708,-0.05694103605581296,0.09876418982502247
1,0.14687111860234328,18,-0.34971917234934263,-0.05822171455980169,0.09941040863132021
1,0.14687111860234328,19,-0.34974698789958797,-0.058210532425119685,0.09971617945205737
1,0.14687111860234328,20,-0.3497599997853013,-0.05820185200789139,0.09986115014659465
1,0.14687111860234328,21,-0.3497672445703333,-0.058205180253188854,0.09992929637006055
1,0.14687111860234328,22,-0.34977066308925775,-0.05820675388854839,0.09996147443615622
1,0.14687111860234328,23,-0.349772284429378,-0.05820748510638396,0.09997666751263097
1,0.14687111860234328,24,-0.3497730563476865,-0.05820781932754487,0.09998384103277488
1,0.14687111860234328,25,-0.3497720067412348,-0.058208652988369636,0.09998664026377611
1,0.14687111860234328,26,-0.34977124597173165,-0.058209166917028696,0.09998785111839688
1,0.14687111860234328,27,-0.3497708996233909,-0.05820933999313089,0.09998838760856965
1,0.14687111860234328,28,-0.3497707799984884,-0.05820923075940401,0.09998854565651813
1,0.14687111860234328,29,-0.3497707290349611,-0.058209168956621114,0.09998862027229251
1,0.14687111860234328,30,-0.3497707105553554,-0.058209129434252584,0.09998865549297514
2,0.13954104946153795,1,0.16868859316211632,0.3462828207208308,0.17910174549911023
2,0.13954104946153795,2,0.11967908518181461,0.30950894444869637,0.20171748261093103
2,0.13954104946153795,3,0.0708673078193216,0.2728834336993792,0.2102043543458606
2,0.13954104946153795,4,0.02224794819979508,0.23640230200147497,0.2046198570621475
2,0.13954104946153795,5,-0.026178114014950103,0.20006620940190262,0.18502015243668737
2,0.13954104946153795,6,-0.07440421585116466,0.16388015540754078,0.15146518773269332
2,0.13954104946153795,7,-0.12227778695604294,0.12827642822624608,0.10580950992130139
2,0.13954104946153795,8,-0.16112579794031365,0.0995243138085024,0.09581015137070106
2,0.13954104946153795,9,-0.19524980759639826,0.0740736484491766,0.09675878309167507
2,0.13954104946153795,10,-0.22689075160690014,0.05050870634233183,0.09614475389544717
2,0.13954104946153795,11,-0.25565617598837737,0.029256046558857555,0.09652949590715192
2,0.13954104946153795,12,-0.28182493541204356,0.010116332814920073,0.09658964066350965
2,0.13954104946153795,13,-0.30536229921597724,-0.006859505512572144,0.0966660747481644
2,0.13954104946153795,14,-0.3262458662173558,-0.021723245691340272,0.09677486765808252
2,0.13954104946153795,15,-0.3445118983151271,-0.03450272104225269,0.09680074399702356
2,0.13954104946153795,16,-0.34982709279317525,-0.043663165172838914,0.09765338557816448
2,0.13954104946153795,17,-0.3496826587877036,-0.04912086562663183,0.09888701579867547
2,0.13954104946153795,18,-0.34984131768323656,-0.05154633964333785,0.09941310508764901
2,0.13954104946153795,19,-0.34991288134317605,-0.05164635075097902,0.09971733870402341
2,0.13954104946153795,20,-0.34993149098896736,-0.0516122958152817,0.09986208677602557
2,0.13954104946153795,21,-0.34994310609469237,-0.05161118373788002,0.09993010578512324
2,0.13954104946153795,22,-0.34994961202089325,-0.051615243958445974,0.09996209247883221
2,0.13954104946153795,23,-0.3499528328731237,-0.051617098561431776,0.09997719537311545
2,0.13954104946153795,24,-0.3499545024695676,-0.05161791337310585,0.09998432643557703
2,0.13954104946153795,25,-0.34995504694555346,-0.05161849564664645,0.09998744587840933
2,0.13954104946153795,26,-0.34995477183323603,-0.05161919526631105,0.09998844423791461
2,0.13954104946153795,27,-0.3499547980315224,-0.05161946962427581,0.09998890799694495
2,0.13954104946153795,28,-0.34995495915142616,-0.05161953957921418,0.09998912674776252
2,0.13954104946153795,29,-0.34995518387468405,-0.05161951307557523,0.09998922995091154
2,0.13954104946153795,30,-0.34995543860666106,-0.05161944106192397,0.09998927864001275
3,0.14183047976846083,1,0.16875585476257368,0.34596772618132887,0.17905996561606422
3,0.14183047976846083,2,0.11983273517781243,0.30879042660351386,0.20162204864643007
3,0.14183047976846083,3,0.07110729729581129,0.27176334786089773,0.21005538471713628
3,0.14183047976846083,4,0.022574266669610286,0.23488248183428467,0.20441754924350047
3,0.14183047976846083,5,-0.025765465911966292,0.19814850544540935,0.18476480308135546
3,0.14183047976846083,6,-0.073905253722516,0.16156646962603524,0.1511571981562054
3,0.14183047976846083,7,-0.12168540928095486,0.12559638939123413,0.10556335465120639
3,0.14183047976846083,8,-0.15990461628739255,0.0973162515637152,0.09931381747337885
3,0.14183047976846083,9,-0.1945757179593728,0.07149044348195017,0.09703166015987469
3,0.14183047976846083,10,-0.22600926246926828,0.047907653826577315,0.09665167954863516
3,0.14183047976846083,11,-0.2546592456551132,0.026458929629628716,0.09667586839573958
3,0.14183047976846083,12,-0.280584502165888,0.007067498249050083,0.09672097853244466
3,0.14183047976846083,13,-0.3038825154163271,-0.010153581324385043,0.09682596711583535
3,0.14183047976846083,14,-0.324564374621769,-0.02521743474639865,0.09700193720518957
3,0.14183047976846083,15,-0.34271000931101947,-0.038212837283452976,0.09681456869719851
3,0.14183047976846083,16,-0.3493479399559667,-0.046847640543478765,0.09778285777870786
3,0.14183047976846083,17,-0.3488369698121717,-0.0509423591285793,0.09894880593099291
3,0.14183047976846083,18,-0.3488620146993205,-0.051973722632785796,0.09949810388073438
3,0.14183047976846083,19,-0.3488826983818273,-0.05189531033241921,0.09975883019546311
3,0.14183047976846083,20,-0.34889336076523453,-0.051859363979271884,0.0998820891358935
3,0.14183047976846083,21,-0.3489023114554358,-0.05186686252370514,0.09993994432766315
