particle,elasticity,frame,x,y,z
1,0.9609402350233154,1,0.360289576682638,0.32064810923317405,0.40906877299386724
1,0.9609402350233154,2,0.26144843641054505,0.34471208261462594,0.463242774868763
1,0.9609402350233154,3,0.1758747910658069,0.31239033289115326,0.49702487573397003
1,0.9609402350233154,4,0.09075517807429902,0.28024007428539965,0.5165980108905263
1,0.9609402350233154,5,0.0060752024007721915,0.2482558696943329,0.5220396326124439
1,0.9609402350233154,6,-0.07817220769178101,0.2164350480746342,0.5134228829877386
1,0.9609402350233154,7,-0.16198676461566952,0.18477771805013674,0.49082021520163444
1,0.9609402350233154,8,-0.24536127412206998,0.153286596937708,0.4543069145325275
1,0.9609402350233154,9,-0.3282824951470068,0.12196668597755658,0.40396415361837873
1,0.9609402350233154,10,-0.33348821457304495,0.09406534275923902,0.358741464144038
1,0.9609402350233154,11,-0.30665051812522004,0.06813754177953504,0.3073583801201029
1,0.9609402350233154,12,-0.279926509529195,0.04231957422018457,0.24215801982363938
1,0.9609402350233154,13,-0.2533282812308082,0.016623122549154646,0.16323259332219836
1,0.9609402350233154,14,-0.22408573860547318,0.0029974711887845763,0.14021738658164043
1,0.9609402350233154,15,-0.19498605831020369,-0.002691452707404355,0.14759403192295809
1,0.9609402350233154,16,-0.16606765827218165,-0.008167554652337159,0.1417951231605501
1,0.9609402350233154,17,-0.14096427725431596,-0.009904857703831997,0.14357227625308103
1,0.9609402350233154,18,-0.11679271035269864,-0.010897469994816347,0.13587731504902525
1,0.9609402350233154,19,-0.09389871546855642,-0.010648553858308334,0.12110871345325705
1,0.9609402350233154,20,-0.07126140737364342,-0.010116008616664323,0.09923530818391307
1,0.9609402350233154,21,-0.05003122247325656,-0.015191231147291222,0.11323428671921903
1,0.9609402350233154,22,-0.02918524086938132,-0.020151110934312794,0.11454224915122291
1,0.9609402350233154,23,-0.00991458281536337,-0.02426531668712709,0.10903831565683135
1,0.9609402350233154,24,0.007368415457391532,-0.027072608033039604,0.1000933944568715
1,0.9609402350233154,25,0.01902946613563025,-0.028449305042868415,0.10068266870174646
1,0.9609402350233154,26,0.027715266872093147,-0.029737790504179153,0.10034386859060386
1,0.9609402350233154,27,0.03319262363420908,-0.030354136796976114,0.09983813937613575
1,0.9609402350233154,28,0.0351336397174107,-0.03057657557881931,0.09972082806801276
1,0.9609402350233154,29,0.03520413288717785,-0.030608686746991055,0.09986311672834158
1,0.9609402350233154,30,0.03523740767454078,-0.030623719512410205,0.09993025539860109
2,0.9608472061208186,1,0.3602906945045629,0.32064834162368877,0.409068929747865
2,0.9608472061208186,2,0.2614593209214135,0.3447144735245788,0.46324388564218844
2,0.9608472061208186,3,0.17589516685564774,0.3123949170980209,0.4970265825640721
2,0.9608472061208186,4,0.09078496404406837,0.28024682854062827,0.5166003204663299
2,0.9608472061208186,5,0.006114318335723405,0.24826477084926585,0.522042546745238
2,0.9608472061208186,6,-0.0781238412652862,0.21644607314553313,0.5134263982815166
2,0.9608472061208186,7,-0.1619292264959313,0.18479084431303133,0.49082432306529794
2,0.9608472061208186,8,-0.24529464251388558,0.1533018020098159,0.4543116015420338
2,0.9608472061208186,9,-0.32820684782833326,0.1219839478526767,0.40396940213255067
2,0.9608472061208186,10,-0.33344601113913697,0.09408647951089669,0.35873612786656484
2,0.9608472061208186,11,-0.3066586441240939,0.06816324808803054,0.3073378944194518
2,0.9608472061208186,12,-0.2799847424118061,0.04234982168258699,0.2421224291887489
2,0.9608472061208186,13,-0.25343638013479924,0.016657884926785303,0.1631819556917052
2,0.9608472061208186,14,-0.22419548987555962,0.0030693599023001146,0.14026387167399415
2,0.9608472061208186,15,-0.19506693506546288,-0.002564689078015817,0.14778245299683593
2,0.9608472061208186,16,-0.16609551083174498,-0.008060032303023693,0.14181996810064776
2,0.9608472061208186,17,-0.14119185641004486,-0.009872425639802168,0.1438113120355198
2,0.9608472061208186,18,-0.11692305632236905,-0.011195619049306355,0.13476486307555283
2,0.9608472061208186,19,-0.0938325188240495,-0.01130375272417016,0.11829199808494295
2,0.9608472061208186,20,-0.07054933077107729,-0.012011506217606443,0.099105835155357
2,0.9608472061208186,21,-0.04885165020010315,-0.017563262274265554,0.11448902644875292
2,0.9608472061208186,22,-0.027207921312546523,-0.023101213786968895,0.11578654417150144
2,0.9608472061208186,23,-0.007224236910402148,-0.02783348159390401,0.11032744217859766
2,0.9608472061208186,24,0.01135441115834805,-0.03137001871187741,0.09894138612878328
2,0.9608472061208186,25,0.023837128702034693,-0.03497817611182746,0.10159404420845904
2,0.9608472061208186,26,0.034292754378327385,-0.038098945222847284,0.0996083441790495
2,0.9608472061208186,27,0.04116510285360954,-0.040518210306492296,0.09954695379417576
2,0.9608472061208186,28,0.044711771192081896,-0.0422848160007087,0.09950551661891917
2,0.9608472061208186,29,0.0454746143259907,-0.04250989788080343,0.09976159242058336
2,0.9608472061208186,30,0.04543358350288628,-0.04256176829214122,0.09988234752172684
3,0.9609402350233154,1,0.360289576682638,0.32064810923317405,0.40906877299386724
3,0.9609402350233154,2,0.26144843641054505,0.34471208261462594,0.463242774868763
3,0.9609402350233154,3,0.1758747910658069,0.31239033289115326,0.49702487573397003
3,0.9609402350233154,4,0.09075517807429902,0.28024007428539965,0.5165980108905263
3,0.9609402350233154,5,0.0060752024007721915,0.2482558696943329,0.5220396326124439
3,0.9609402350233154,6,-0.07817220769178101,0.2164350480746342,0.5134228829877386
3,0.9609402350233154,7,-0.16198676461566952,0.18477771805013674,0.49082021520163444
3,0.9609402350233154,8,-0.24536127412206998,0.153286596937708,0.4543069145325275
3,0.9609402350233154,9,-0.3282824951470068,0.12196668597755658,0.40396415361837873
3,0.9609402350233154,10,-0.33348821457304495,0.09406534275923902,0.358741464144038
3,0.9609402350233154,11,-0.30665051812522004,0.06813754177953504,0.3073583801201029
3,0.9609402350233154,12,-0.279926509529195,0.04231957422018457,0.24215801982363938
3,0.9609402350233154,13,-0.2533282812308082,0.016623122549154646,0.16323259332219836
3,0.9609402350233154,14,-0.22408573860547318,0.0029974711887845763,0.14021738658164043
3,0.9609402350233154,15,-0.19498605831020369,-0.002691452707404355,0.14759403192295809
3,0.9609402350233154,16,-0.16606765827218165,-0.008167554652337159,0.1417951231605501
3,0.9609402350233154,17,-0.14096427725431596,-0.009904857703831997,0.14357227625308103
3,0.9609402350233154,18,-0.11679271035269864,-0.010897469994816347,0.13587731504902525
3,0.9609402350233154,19,-0.09389871546855642,-0.010648553858308334,0.12110871345325705
3,0.9609402350233154,20,-0.07126140737364342,-0.010116008616664323,0.09923530818391307
3,0.9609402350233154,21,-0.05003122247325656,-0.015191231147291222,0.11323428671921903
3,0.9609402350233154,22,-0.02918524086938132,-0.020151110934312794,0.11454224915122291
3,0.9609402350233154,23,-0.00991458281536337,-0.02426531668712709,0.10903831565683135
3,0.9609402350233154,24,0.007368415457391532,-0.027072608033039604,0.1000933944568715
3,0.9609402350233154,25,0.01902946613563025,-0.028449305042868415,0.10068266870174646
3,0.9609402350233154,26,0.027715266872093147,-0.029737790504179153,0.10034386859060386
3,0.9609402350233154,27,0.03319262363420908,-0.030354136796976114,0.09983813937613575
3,0.9609402350233154,28,0.0351336397174107,-0.03057657557881931,0.09972082806801276
3,0.9609402350233154,29,0.03520413288717785,-0.030608686746991055,0.09986311672834158
3,0.9609402350233154,30,0.03523740767454078,-0.030623719512410205,0.09993025539860109
4,0.9609402350233154,1,0.360289576682638,0.32064810923317405,0.40906877299386724
4,0.9609402350233154,2,0.26144843641054505,0.34471208261462594,0.463242774868763
4,0.9609402350233154,3,0.1758747910658069,0.31239033289115326,0.49702487573397003
4,0.9609402350233154,4,0.09075517807429902,0.28024007428539965,0.5165980108905263
4,0.9609402350233154,5,0.0060752024007721915,0.2482558696943329,0.5220396326124439
4,0.9609402350233154,6,-0.07817220769178101,0.2164350480746342,0.5134228829877386
4,0.9609402350233154,7,-0.16198676461566952,0.18477771805013674,0.49082021520163444
4,0.9609402350233154,8,-0.24536127412206998,0.153286596937708,0.4543069145325275
4,0.9609402350233154,9,-0.3282824951470068,0.12196668597755658,0.40396415361837873
4,0.9609402350233154,10,-0.33348821457304495,0.09406534275923902,0.358741464144038
4,0.9609402350233154,11,-0.30665051812522004,0.06813754177953504,0.3073583801201029
4,0.9609402350233154,12,-0.279926509529195,0.04231957422018457,0.24215801982363938
4,0.9609402350233154,13,-0.2533282812308082,0.016623122549154646,0.16323259332219836
4,0.9609402350233154,14,-0.22408573860547318,0.0029974711887845763,0.14021738658164043
4,0.9609402350233154,15,-0.19498605831020369,-0.002691452707404355,0.14759403192295809
