Date,sceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2024-03-22,SoftSphere_Ela5_Var10,0.5,10,-0.23600935556483907,-0.0378936296721783,0.5693300526299586,289.50443139332066,176.08907301438617,279.2846901732802,-0.6458218882730264,9.371139964527735,3.1111101126770784
