Date,sceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2024-03-22,SoftSphere_Ela5_Var30,0.5,30,0.30145791113689946,-0.25925984348692666,0.4576127885249852,354.5651894966703,263.0953731941055,186.87675415825095,0.3899896881574971,-4.688804164109214,-6.796954969049991
