Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-21,Cube_Ela5_Var75451,0.5,75451,0.29475478698,0.304366925232,0.815661180187,178.655587783,52.3871552904,246.640414682,-6.51195020616,5.64332276604,-8.55773063415
