Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela7_Var43,0.7,43,-0.277339715543,-0.30911908459,0.78493979167,155.759391463,335.515951307,126.052836526,9.37034484336,3.9191616602,-3.47464437603
