Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela0_Var45,0.0,45,0.0900076917171,-0.397216245878,0.077740974886,39.8788750721,134.13106554,199.638242925,4.586854702,6.10913866829,-6.19993755272
