Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela9_Var19,0.9,19,0.343477872576,0.0789680326906,0.660064377923,57.4686450815,142.148024302,60.0977044575,2.30742847544,9.62305003884,3.77237047195
