Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela5_Var53,0.5,53,0.160550627498,0.0153391212373,0.189120674278,38.5809382339,212.487160652,268.336877086,8.73228998317,-0.945342026318,-7.00142804896
