Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela2_Var21,0.2,21,-0.0296019451985,-0.100289921288,0.0782412749725,184.773772952,3.62936500261,142.822018491,4.95994141673,4.4596502827,-0.112951459492
