Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-03-31,Cube_Ela2_Var1,0.2,1,-0.0487357483103,-0.245059291585,0.67167607561,88.8989722956,274.743821993,185.027725566,6.36243247015,8.08666591955,9.39544933239
