x,y,z
0.147581830620766,0.353549063205719,0.727244555950165
0.230063989758492,0.419822931289673,0.964143335819244
0.263668417930603,0.446643680334091,0.93745356798172
0.287213116884232,0.447086066007614,0.872611463069916
0.308259844779968,0.432294934988022,0.801938891410828
0.329537361860275,0.41705185174942,0.719491422176361
0.350565284490585,0.40198478102684,0.627131879329681
0.371828645467758,0.386748522520065,0.522779405117035
0.392849802970886,0.371685743331909,0.408782184123993
0.414104610681534,0.356454402208328,0.282552033662796
0.4272800385952,0.34172534942627,0.149315163493156
0.426214993000031,0.328417271375656,0.0361222364008427
0.413849920034409,0.318981438875198,0.0628658905625343
0.401069730520248,0.30954185128212,0.0828144997358322
0.388140231370926,0.299978852272034,0.0917703658342361
0.375356465578079,0.290524750947952,0.0898112952709198
0.362429231405258,0.280964106321335,0.0768705680966377
0.351719260215759,0.270267456769943,0.0628385692834854
0.344730854034424,0.259922623634338,0.0668853297829628
0.337022691965103,0.251985043287277,0.0685998201370239
0.328142136335373,0.245948046445847,0.0669738203287125
0.317741245031357,0.241657540202141,0.0626030638813972
0.305679827928543,0.237442538142204,0.0546473152935505
0.294296324253082,0.232324555516243,0.0489202737808228
0.287294268608093,0.228728741407394,0.0525557212531567
0.281981438398361,0.226039454340935,0.0519619435071945
0.278975278139114,0.224622949957848,0.0488652735948563
0.278972923755646,0.224615141749382,0.0491018034517765
