Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela3_Var145,0.3,145,-0.273460872613,-0.0925698470193,0.426937808813,163.771556459,259.020385021,246.892408726,3.68796754936,-8.46334604626,6.17819780018
