Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela6_Var15,0.6,15,-0.0577969549156,-0.0107132496329,0.656545042185,183.135966289,323.776241168,192.253778956,-5.61418410528,-4.89214895402,-8.74899443909
