Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-03-31,Cube_Ela6_Var5,0.6,5,0.178316062094,0.166889017588,0.28613415412,296.65499601,90.4647425326,71.6759346095,5.8832986637,4.32575083598,3.66702310072
