x,y,z
-0.123780451714993,0.881514966487885,-0.00215927162207663
0.142962470650673,0.789389669895172,0.189760208129883
0.409660875797272,0.686508417129517,0.381657391786575
0.412611544132233,0.626875936985016,0.447258919477463
0.258683800697327,0.577770352363586,0.391327798366547
0.102920792996883,0.517214417457581,0.333698987960815
-0.0507650338113308,0.446888327598572,0.276364952325821
-0.205796107649803,0.364730089902878,0.21856389939785
-0.35962325334549,0.272437572479248,0.16159924864769
-0.462579697370529,0.183795586228371,0.10497984290123
-0.36290255188942,0.119280368089676,0.0546395368874073
-0.255675971508026,0.0508031882345676,0.00420784065499902
-0.156810611486435,0.0933376923203468,-0.0379656814038754
-0.0528304539620876,0.148011937737465,-0.0815531760454178
0.0524599365890026,0.192358747124672,-0.12530305981636
0.156224757432938,0.225357219576836,-0.168770596385002
0.261374354362488,0.247908875346184,-0.212505325675011
0.365171581506729,0.259295344352722,-0.255945414304733
0.457724034786224,0.261442691087723,-0.295937329530716
0.40574386715889,0.270905017852783,-0.30564883351326
0.327105730772018,0.270584285259247,-0.310730576515198
0.249139279127121,0.259819328784943,-0.315505713224411
0.170449987053871,0.237874433398247,-0.320424109697342
0.0925471484661102,0.20528519153595,-0.325292497873306
0.0147492615506053,0.161994755268097,-0.330187767744064
-0.0640215501189232,0.107271984219551,-0.335089117288589
-0.134810417890549,0.0563809089362621,-0.338883399963379
-0.20793142914772,0.0748651623725891,-0.328128397464752
-0.279253453016281,0.0979287475347519,-0.314001590013504
-0.3514564037323,0.110646665096283,-0.299868583679199
