Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-02,Cube_Ela3_Var59,0.3,59,-0.274525050929,-0.306644862182,0.924190601068,200.132609822,248.713164394,30.9412770239,-7.90318102766,0.806275743315,8.19399731902
