Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-20,Cube_Ela5_Var60262,0.5,60262,0.248884006646,0.404562734798,0.140965141275,12.1291494248,73.1227120187,113.251711058,-9.99078334977,0.21143823979,-1.61018791048
