Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2017-04-01,Cube_Ela3_Var9,0.3,9,-0.269450920226,0.407805377704,0.222876406766,75.6084757097,301.746686266,70.2449485846,-1.3658346399,-6.73858415214,-3.55577425358
