Date,SceneID,Elasticity,Variation,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ
2019-05-16,Cube_Ela5_Var37276,0.5,37276,0.0529174943497,-0.215330624033,0.116713519363,32.263979187,315.696845407,21.0007883445,-3.72361767292,6.39504709758,-5.26348788992
