x,y,z
-0.098845362663269,0.40613728761673,0.725074827671051
-0.154044881463051,0.281399220228195,0.498550772666931
-0.209233045578003,0.156683534383774,0.261197179555893
-0.257697820663452,0.0469468422234058,0.0445987582206726
-0.284124791622162,0.000801746442448348,0.109502993524075
-0.303901433944702,-0.0310414936393499,0.239951223134995
-0.323754727840424,-0.0628582313656807,0.359941959381104
-0.34358474612236,-0.094569057226181,0.469063401222229
-0.363378375768661,-0.126281470060349,0.567258298397064
-0.383188098669052,-0.15800479054451,0.654569089412689
-0.403000861406326,-0.189725458621979,0.731001079082489
-0.422808527946472,-0.221441462635994,0.796551048755646
-0.439588218927383,-0.252805918455124,0.851073384284973
-0.421328246593475,-0.276755034923553,0.886326491832733
-0.397246122360229,-0.299173891544342,0.909626305103302
-0.373149573802948,-0.321637600660324,0.922038733959198
-0.349069684743881,-0.344090729951859,0.923589885234833
-0.324991077184677,-0.366538047790527,0.914275646209717
-0.300915658473969,-0.388982504606247,0.894095301628113
-0.276844173669815,-0.41142350435257,0.863051533699036
-0.252750128507614,-0.433448135852814,0.82130628824234
-0.231169253587723,-0.42827895283699,0.776156365871429
-0.2108054459095,-0.407653242349625,0.724599659442902
-0.190182775259018,-0.386659651994705,0.661463737487793
-0.16980154812336,-0.365887314081192,0.588131546974182
-0.149422690272331,-0.345119714736938,0.503940403461456
-0.129046484827995,-0.324355870485306,0.408896595239639
-0.108673706650734,-0.303594887256622,0.30300235748291
-0.0883042588829994,-0.282838225364685,0.186259537935257
-0.0681563466787338,-0.262227475643158,0.0599294975399971
-0.0662734434008598,-0.267262637615204,0.0732273831963539
-0.0726550593972206,-0.284082442522049,0.14495387673378
-0.078928217291832,-0.300851315259933,0.206073045730591
-0.0852163061499596,-0.317724853754044,0.25626528263092
-0.0915260910987854,-0.334553807973862,0.295565247535706
-0.0978950262069702,-0.351574271917343,0.324258983135223
-0.104192413389683,-0.368399500846863,0.341699510812759
-0.110489249229431,-0.385223120450974,0.348270773887634
-0.116785362362862,-0.40204381942749,0.343973964452744
-0.123080223798752,-0.418861359357834,0.328811317682266
-0.129420027136803,-0.4340800344944,0.30337119102478
-0.135695859789848,-0.425890147686005,0.273902744054794
-0.142030298709869,-0.413201808929443,0.235074192285538
-0.148368984460831,-0.400502145290375,0.185363560914993
-0.15470352768898,-0.387808382511139,0.124799780547619
-0.161016851663589,-0.375751227140427,0.0561988949775696
-0.167083874344826,-0.386374831199646,0.0747426450252533
-0.170707404613495,-0.403260409832001,0.112134873867035
-0.174312934279442,-0.420163124799728,0.138784185051918
-0.177973479032516,-0.437102437019348,0.154542610049248
-0.181052297353745,-0.449665665626526,0.160519734025002
-0.180751159787178,-0.446401745080948,0.157858788967133
-0.178970098495483,-0.43749213218689,0.144437253475189
-0.177178293466568,-0.428518444299698,0.120167896151543
-0.175380989909172,-0.419546127319336,0.0850324556231499
-0.174625605344772,-0.410701066255569,0.044743787497282
-0.182244926691055,-0.404002964496613,0.0594626255333424
-0.189889267086983,-0.397801011800766,0.0707476362586021
-0.197584077715874,-0.391589671373367,0.0710894614458084
-0.204441726207733,-0.387022584676743,0.0666338950395584
-0.208961218595505,-0.387139916419983,0.0685390532016754
-0.212756335735321,-0.388634890317917,0.0647982805967331
-0.214211016893387,-0.390842944383621,0.0588042587041855
-0.211525216698647,-0.393434226512909,0.0557179972529411
-0.208596438169479,-0.395454287528992,0.0486033856868744
-0.208821013569832,-0.39592245221138,0.052249725908041
-0.209150761365891,-0.396036297082901,0.0508427135646343
-0.207391411066055,-0.396010100841522,0.0493673421442509
-0.207031443715096,-0.395609170198441,0.0497880391776562
-0.207007840275764,-0.396044135093689,0.0496965050697327
-0.20681443810463,-0.395779252052307,0.0496621355414391
