particle,elasticity,weight,frame,x,y,z
1,0.5389,243.32632,1,-0.18316,0.38084,0.74292
1,0.5389,243.32632,2,-0.22433,0.32122,0.86557
1,0.5389,243.32632,3,-0.18079,0.27785,0.76188
1,0.5389,243.32632,4,-0.22594,0.21941,0.81008
1,0.5389,243.32632,5,-0.16473,0.07205,0.71063
1,0.5389,243.32632,6,-0.20858,-0.06237,0.69623
1,0.5389,243.32632,7,-0.17161,-0.18053,0.58418
1,0.5389,243.32632,8,-0.1451,-0.20442,0.46184
1,0.5389,243.32632,9,-0.19904,-0.33413,0.27076
1,0.5389,243.32632,10,-0.19423,-0.36527,0.20551
1,0.5389,243.32632,11,-0.16024,-0.32334,0.09971
1,0.5389,243.32632,12,-0.13595,-0.27786,0.13657
1,0.5389,243.32632,13,-0.23549,-0.20913,0.10337
1,0.5389,243.32632,14,-0.20531,-0.08531,0.15698
1,0.5389,243.32632,15,-0.20624,-0.06172,0.16552
1,0.5389,243.32632,16,-0.2627,-0.0288,0.1968
1,0.5389,243.32632,17,-0.26356,-0.01745,0.19141
1,0.5389,243.32632,18,-0.30345,0.00081,0.18563
1,0.5389,243.32632,19,-0.34955,0.12517,0.15629
1,0.5389,243.32632,20,-0.32904,0.14824,0.22871
1,0.5389,243.32632,21,-0.33339,0.28113,0.14576
1,0.5389,243.32632,22,-0.33578,0.30445,0.1069
1,0.5389,243.32632,23,-0.39326,0.3359,0.1187
1,0.5389,243.32632,24,-0.3505,0.38527,0.08485
1,0.5389,243.32632,25,-0.40749,0.39507,0.08512
1,0.5389,243.32632,26,-0.37687,0.58384,0.08131
2,0.5389,243.32632,1,-0.18316,0.38084,0.74292
2,0.5389,243.32632,2,-0.22433,0.32122,0.86557
2,0.5389,243.32632,3,-0.18079,0.27785,0.76188
2,0.5389,243.32632,4,-0.22594,0.21941,0.81008
2,0.5389,243.32632,5,-0.16473,0.07205,0.71063
2,0.5389,243.32632,6,-0.20858,-0.06237,0.69623
2,0.5389,243.32632,7,-0.17161,-0.18053,0.58418
2,0.5389,243.32632,8,-0.1451,-0.20442,0.46184
2,0.5389,243.32632,9,-0.19904,-0.33413,0.27076
2,0.5389,243.32632,10,-0.19423,-0.36527,0.20551
2,0.5389,243.32632,11,-0.16024,-0.32334,0.09971
2,0.5389,243.32632,12,-0.13595,-0.27786,0.13657
2,0.5389,243.32632,13,-0.23549,-0.20913,0.10337
2,0.5389,243.32632,14,-0.20531,-0.08531,0.15698
2,0.5389,243.32632,15,-0.20624,-0.06172,0.16552
2,0.5389,243.32632,16,-0.2627,-0.0288,0.1968
2,0.5389,243.32632,17,-0.26356,-0.01745,0.19141
2,0.5389,243.32632,18,-0.30345,0.00081,0.18563
2,0.5389,243.32632,19,-0.34955,0.12517,0.15629
2,0.5389,243.32632,20,-0.32904,0.14824,0.22871
2,0.5389,243.32632,21,-0.33339,0.28113,0.14576
2,0.5389,243.32632,22,-0.33578,0.30445,0.1069
2,0.5389,243.32632,23,-0.39326,0.3359,0.1187
2,0.5389,243.32632,24,-0.3505,0.38527,0.08485
2,0.5389,243.32632,25,-0.40749,0.39507,0.08512
2,0.5389,243.32632,26,-0.37687,0.58384,0.08131
3,0.61036,243.04326,1,-0.18316,0.37834,0.74292
3,0.61036,243.04326,2,-0.22434,0.31145,0.86242
3,0.61036,243.04326,3,-0.1808,0.26997,0.75486
3,0.61036,243.04326,4,-0.22596,0.21164,0.80315
3,0.61036,243.04326,5,-0.16475,0.06439,0.70379
3,0.61036,243.04326,6,-0.20861,-0.06992,0.68948
3,0.61036,243.04326,7,-0.17164,-0.18797,0.57753
