particle,elasticity,weight,frame,x,y,z
1,0.03463,40.17393,1,-0.12675,0.28982,0.88486
1,0.03463,40.17393,2,0.04168,0.31642,0.85935
1,0.03463,40.17393,3,0.20871,0.3428,0.82005
1,0.03463,40.17393,4,0.37433,0.36895,0.76706
1,0.03463,40.17393,5,0.38843,0.38833,0.68237
1,0.03463,40.17393,6,0.38299,0.39001,0.58598
1,0.03463,40.17393,7,0.3775,0.39001,0.4765
1,0.03463,40.17393,8,0.37205,0.39001,0.35367
1,0.03463,40.17393,9,0.36663,0.39001,0.21764
1,0.03463,40.17393,10,0.35729,0.38829,0.10003
1,0.03463,40.17393,11,0.33414,0.38058,0.09998
1,0.03463,40.17393,12,0.31111,0.37292,0.09998
2,0.0324,39.96702,1,-0.12675,0.28982,0.88511
2,0.0324,39.96702,2,0.04168,0.31642,0.8599
2,0.0324,39.96702,3,0.20871,0.3428,0.8209
2,0.0324,39.96702,4,0.37433,0.36895,0.76821
2,0.0324,39.96702,5,0.38859,0.38833,0.68375
2,0.0324,39.96702,6,0.38332,0.39001,0.58756
2,0.0324,39.96702,7,0.378,0.39001,0.47829
2,0.0324,39.96702,8,0.37271,0.39001,0.35567
2,0.0324,39.96702,9,0.36746,0.39001,0.21984
2,0.0324,39.96702,10,0.36027,0.38915,0.08937
2,0.0324,39.96702,11,0.33733,0.38146,0.09514
2,0.0324,39.96702,12,0.31451,0.37382,0.0977
3,0.00935,40.94361,1,-0.12675,0.28982,0.8876
3,0.00935,40.94361,2,0.04169,0.31642,0.86558
3,0.00935,40.94361,3,0.20872,0.3428,0.82973
3,0.00935,40.94361,4,0.37435,0.36896,0.78017
3,0.00935,40.94361,5,0.39028,0.38833,0.69802
3,0.00935,40.94361,6,0.38675,0.39001,0.60401
3,0.00935,40.94361,7,0.38316,0.39001,0.49689
3,0.00935,40.94361,8,0.37958,0.39001,0.37639
3,0.00935,40.94361,9,0.37603,0.39001,0.24265
3,0.00935,40.94361,10,0.3725,0.39001,0.09585
3,0.00935,40.94361,11,0.35126,0.38233,0.09807
3,0.00935,40.94361,12,0.33013,0.37469,0.09908
4,0.00647,41.112,1,-0.12675,0.28982,0.88791
4,0.00647,41.112,2,0.04169,0.31642,0.86629
4,0.00647,41.112,3,0.20872,0.3428,0.83083
4,0.00647,41.112,4,0.37436,0.36896,0.78167
4,0.00647,41.112,5,0.3905,0.38833,0.69981
4,0.00647,41.112,6,0.38718,0.39001,0.60606
4,0.00647,41.112,7,0.3838,0.39001,0.49921
4,0.00647,41.112,8,0.38044,0.39001,0.37898
4,0.00647,41.112,9,0.3771,0.39001,0.24551
4,0.00647,41.112,10,0.37379,0.39001,0.09896
4,0.00647,41.112,11,0.35275,0.38233,0.09953
4,0.00647,41.112,12,0.33182,0.37469,0.09977
5,0.03639,40.0989,1,-0.12675,0.28982,0.88467
5,0.03639,40.0989,2,0.04168,0.31642,0.85892
5,0.03639,40.0989,3,0.20871,0.3428,0.81937
5,0.03639,40.0989,4,0.37433,0.36895,0.76614
5,0.03639,40.0989,5,0.3883,0.38833,0.68128
5,0.03639,40.0989,6,0.38272,0.39001,0.58472
5,0.03639,40.0989,7,0.3771,0.39001,0.47508
5,0.03639,40.0989,8,0.37152,0.39001,0.35208
5,0.03639,40.0989,9,0.36598,0.39001,0.21589
5,0.03639,40.0989,10,0.3565,0.38829,0.09999
5,0.03639,40.0989,11,0.33322,0.38058,0.09998
5,0.03639,40.0989,12,0.31007,0.37292,0.09998
6,0.04112,39.81578,1,-0.12675,0.28982,0.88416
6,0.04112,39.81578,2,0.04168,0.31642,0.85775
